gap_type,priority_score,target_playlist_name,target_playlist_url,target_playlist_type,songbook_id,target_genre,target_sutra,track_id,track_title,sc_url,ep_title,ep_url,play_count,like_count,engagement_rate,sutra,primary_genre,secondary_genre,current_playlist_count,current_playlists,match_reason
genre_all,1069,FOLKsutra,https://soundcloud.com/bananasutra/sets/folksutra,genre (all),,FOLK,,2225001413,[04] Peel Me Kindly • FLOWsutra Gone Banana Joke Gipsy JAZZ,https://soundcloud.com/bananasutra/04-peel-me-kindly-flowsutra-gone-banana-joke-gipsy-jazz-4,Peel Me Kindly 🍌 SHOWsutra Gone Banana à la Gipsy JAZZ EPx7,https://soundcloud.com/bananasutra/sets/peel-me-kindly-showsutra-gone-banana-a-la-gipsy-jazz,1069,14,1.309635,GROWsutra,FOLK,JAZZ,2,"JAZZsutra, SHOWsutra where bananas play",track genres include FOLK but missing from genre (all) playlist
genre_best_of,1069,FOLKsutra (Best Of),https://soundcloud.com/bananasutra/sets/folksutra-best-of,genre (best of),G-00-FOLK,FOLK,,2225001413,[04] Peel Me Kindly • FLOWsutra Gone Banana Joke Gipsy JAZZ,https://soundcloud.com/bananasutra/04-peel-me-kindly-flowsutra-gone-banana-joke-gipsy-jazz-4,Peel Me Kindly 🍌 SHOWsutra Gone Banana à la Gipsy JAZZ EPx7,https://soundcloud.com/bananasutra/sets/peel-me-kindly-showsutra-gone-banana-a-la-gipsy-jazz,1069,14,1.309635,GROWsutra,FOLK,JAZZ,2,"JAZZsutra, SHOWsutra where bananas play",primary genre FOLK + play≥300/like≥5 but missing from Best Of playlist
sutra_all,1069,GROWsutra where we be brave,https://soundcloud.com/bananasutra/sets/sutragrow,sutra (all),,,GROWsutra,2225001413,[04] Peel Me Kindly • FLOWsutra Gone Banana Joke Gipsy JAZZ,https://soundcloud.com/bananasutra/04-peel-me-kindly-flowsutra-gone-banana-joke-gipsy-jazz-4,Peel Me Kindly 🍌 SHOWsutra Gone Banana à la Gipsy JAZZ EPx7,https://soundcloud.com/bananasutra/sets/peel-me-kindly-showsutra-gone-banana-a-la-gipsy-jazz,1069,14,1.309635,GROWsutra,FOLK,JAZZ,2,"JAZZsutra, SHOWsutra where bananas play",track sutra=GROWsutra but missing from sutra (all) playlist
sutra_songbook,1069,FLOWsutra : WET (my friend),https://soundcloud.com/bananasutra/sets/flowsutra-wet-my-friend,sutra,G-05-WET,,FLOWsutra,2225001413,[04] Peel Me Kindly • FLOWsutra Gone Banana Joke Gipsy JAZZ,https://soundcloud.com/bananasutra/04-peel-me-kindly-flowsutra-gone-banana-joke-gipsy-jazz-4,Peel Me Kindly 🍌 SHOWsutra Gone Banana à la Gipsy JAZZ EPx7,https://soundcloud.com/bananasutra/sets/peel-me-kindly-showsutra-gone-banana-a-la-gipsy-jazz,1069,14,1.309635,GROWsutra,FOLK,JAZZ,2,"JAZZsutra, SHOWsutra where bananas play",ep_sibling: 2 track(s) from same EP already in songbook
sutra_songbook,1069,SHOWsutra : B.J. (is for Banana Jesters),https://soundcloud.com/bananasutra/sets/showsutra-b-j-is-for-banana,sutra,G-03-BJ,,SHOWsutra,2225001413,[04] Peel Me Kindly • FLOWsutra Gone Banana Joke Gipsy JAZZ,https://soundcloud.com/bananasutra/04-peel-me-kindly-flowsutra-gone-banana-joke-gipsy-jazz-4,Peel Me Kindly 🍌 SHOWsutra Gone Banana à la Gipsy JAZZ EPx7,https://soundcloud.com/bananasutra/sets/peel-me-kindly-showsutra-gone-banana-a-la-gipsy-jazz,1069,14,1.309635,GROWsutra,FOLK,JAZZ,2,"JAZZsutra, SHOWsutra where bananas play",theme: banana
genre_all,1042,INDIEsutra,https://soundcloud.com/bananasutra/sets/indiesutra-2,genre (all),,INDIE,,2103057633,[03] Creo (la poesia) - Contrabass Guitar Classico,https://soundcloud.com/bananasutra/03-creo-la-poesia-contrabass-guitar-classico-3,Creo (La Poesia) ☘ EPx10 VOL.01 ☘ Bananasutra En Español,https://soundcloud.com/bananasutra/sets/creo-la-poesia-epx10-vol01-bananasutra-en-espanol,1042,15,1.439539,GLOWsutra,INDIE,GIPSY,3,"GLOWsutra where gratitude feeds, INDIEsutra (Best Of), WORLDsutra : SPAN(k)ish",track genres include INDIE but missing from genre (all) playlist
sutra_songbook,1042,GLOWsutra : POET(ry),https://soundcloud.com/bananasutra/sets/glowsutra-poet-ry,sutra,G-06-POET,,GLOWsutra,2103057633,[03] Creo (la poesia) - Contrabass Guitar Classico,https://soundcloud.com/bananasutra/03-creo-la-poesia-contrabass-guitar-classico-3,Creo (La Poesia) ☘ EPx10 VOL.01 ☘ Bananasutra En Español,https://soundcloud.com/bananasutra/sets/creo-la-poesia-epx10-vol01-bananasutra-en-espanol,1042,15,1.439539,GLOWsutra,INDIE,GIPSY,3,"GLOWsutra where gratitude feeds, INDIEsutra (Best Of), WORLDsutra : SPAN(k)ish",ep_sibling: 1 track(s) from same EP already in songbook
sutra_songbook,1042,SHOWsutra : B.J. (is for Banana Jesters),https://soundcloud.com/bananasutra/sets/showsutra-b-j-is-for-banana,sutra,G-03-BJ,,SHOWsutra,2103057633,[03] Creo (la poesia) - Contrabass Guitar Classico,https://soundcloud.com/bananasutra/03-creo-la-poesia-contrabass-guitar-classico-3,Creo (La Poesia) ☘ EPx10 VOL.01 ☘ Bananasutra En Español,https://soundcloud.com/bananasutra/sets/creo-la-poesia-epx10-vol01-bananasutra-en-espanol,1042,15,1.439539,GLOWsutra,INDIE,GIPSY,3,"GLOWsutra where gratitude feeds, INDIEsutra (Best Of), WORLDsutra : SPAN(k)ish",theme: banana
genre_all,1040,BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/burlesquesutra,genre (all),,BURLESQUE,,2205955091,[01] Ain't Doing Bad Doing Nothing ⭐︎ Public Domain Lyrics Fun ⭐︎ FLOWsutra Wet JAZZ,https://soundcloud.com/bananasutra/01-aint-doing-bad-doing-public-domain-lyrics-fun-flowsutra-wet-jazz-1,Ain't Doing Bad Doing Nothing ⭐︎ Public Domain Vol. 02 EPx10 ⭐︎ FLOWsutra Wet JAZZ,https://soundcloud.com/bananasutra/sets/aint-doing-bad-doing-nothing-public-domain-vol-02-epx10-flowsutra-wet-jazz,1040,15,1.442308,FLOWsutra,JAZZ,BURLESQUE,3,"FLOWsutra where time is space, JAZZsutra, JAZZsutra (Best Of)",track genres include BURLESQUE but missing from genre (all) playlist
sutra_songbook,1040,BOWsutra : DEATH (is nothing),https://soundcloud.com/bananasutra/sets/bowsutra-death-is-nothing,sutra,G-07-DEAT,,BOWsutra,2205955091,[01] Ain't Doing Bad Doing Nothing ⭐︎ Public Domain Lyrics Fun ⭐︎ FLOWsutra Wet JAZZ,https://soundcloud.com/bananasutra/01-aint-doing-bad-doing-public-domain-lyrics-fun-flowsutra-wet-jazz-1,Ain't Doing Bad Doing Nothing ⭐︎ Public Domain Vol. 02 EPx10 ⭐︎ FLOWsutra Wet JAZZ,https://soundcloud.com/bananasutra/sets/aint-doing-bad-doing-nothing-public-domain-vol-02-epx10-flowsutra-wet-jazz,1040,15,1.442308,FLOWsutra,JAZZ,BURLESQUE,3,"FLOWsutra where time is space, JAZZsutra, JAZZsutra (Best Of)",theme: nothing
genre_all,1034,INDIEsutra,https://soundcloud.com/bananasutra/sets/indiesutra-2,genre (all),,INDIE,,2331788345,[15] Broken Whole (Encore) • GROWsutra La Poesita Fado World Indie DUB,https://soundcloud.com/bananasutra/15-broken-whole-encore-growsutra-la-poesita-fado-world-indie-dub-15,Broken Whole (Vol. 02) • EPx16 • GROWsutra Psychedelick Banjo BLUES + FOLK + DUB,https://soundcloud.com/bananasutra/sets/broken-whole-growsutra-vol2-epx16,1034,9,0.870406,GROWsutra,DUB,"WORLD,INDIE",2,"DUBsutra, GROWsutra where we be brave",track genres include INDIE but missing from genre (all) playlist
genre_best_of,1034,DUBsutra (Best Of),https://soundcloud.com/bananasutra/sets/dubsutra-best-of,genre (best of),G-00-DUB,DUB,,2331788345,[15] Broken Whole (Encore) • GROWsutra La Poesita Fado World Indie DUB,https://soundcloud.com/bananasutra/15-broken-whole-encore-growsutra-la-poesita-fado-world-indie-dub-15,Broken Whole (Vol. 02) • EPx16 • GROWsutra Psychedelick Banjo BLUES + FOLK + DUB,https://soundcloud.com/bananasutra/sets/broken-whole-growsutra-vol2-epx16,1034,9,0.870406,GROWsutra,DUB,"WORLD,INDIE",2,"DUBsutra, GROWsutra where we be brave",primary genre DUB + play≥300/like≥5 but missing from Best Of playlist
sutra_songbook,1034,GROWsutra : DARE (to care),https://soundcloud.com/bananasutra/sets/growsutra-dare-to-care,sutra,G-04-DARE,,GROWsutra,2331788345,[15] Broken Whole (Encore) • GROWsutra La Poesita Fado World Indie DUB,https://soundcloud.com/bananasutra/15-broken-whole-encore-growsutra-la-poesita-fado-world-indie-dub-15,Broken Whole (Vol. 02) • EPx16 • GROWsutra Psychedelick Banjo BLUES + FOLK + DUB,https://soundcloud.com/bananasutra/sets/broken-whole-growsutra-vol2-epx16,1034,9,0.870406,GROWsutra,DUB,"WORLD,INDIE",2,"DUBsutra, GROWsutra where we be brave",ep_sibling: 1 track(s) from same EP already in songbook
sutra_songbook,1034,GROWsutra : KIND(ness),https://soundcloud.com/bananasutra/sets/growsutra-kind-ness,sutra,G-04-KIND,,GROWsutra,2331788345,[15] Broken Whole (Encore) • GROWsutra La Poesita Fado World Indie DUB,https://soundcloud.com/bananasutra/15-broken-whole-encore-growsutra-la-poesita-fado-world-indie-dub-15,Broken Whole (Vol. 02) • EPx16 • GROWsutra Psychedelick Banjo BLUES + FOLK + DUB,https://soundcloud.com/bananasutra/sets/broken-whole-growsutra-vol2-epx16,1034,9,0.870406,GROWsutra,DUB,"WORLD,INDIE",2,"DUBsutra, GROWsutra where we be brave",theme: broken whole
genre_all,1030,DUBsutra,https://soundcloud.com/bananasutra/sets/dubsutra,genre (all),,DUB,,1963060251,#2 Darling - JAZZsutra,https://soundcloud.com/bananasutra/2-darling-jazzsutra,Darling EP,https://soundcloud.com/bananasutra/sets/arthur-darling,1030,13,1.262136,BOWsutra,FOLK,DUB,4,"BOWsutra : DEATH (is nothing), BOWsutra the last of 7 sutras · it's divine <3, FOLKsutra (Best Of), JAZZsutra",track genres include DUB but missing from genre (all) playlist
genre_all,1030,FOLKsutra,https://soundcloud.com/bananasutra/sets/folksutra,genre (all),,FOLK,,1963060251,#2 Darling - JAZZsutra,https://soundcloud.com/bananasutra/2-darling-jazzsutra,Darling EP,https://soundcloud.com/bananasutra/sets/arthur-darling,1030,13,1.262136,BOWsutra,FOLK,DUB,4,"BOWsutra : DEATH (is nothing), BOWsutra the last of 7 sutras · it's divine <3, FOLKsutra (Best Of), JAZZsutra",track genres include FOLK but missing from genre (all) playlist
genre_all,1027,INDIEsutra,https://soundcloud.com/bananasutra/sets/indiesutra-2,genre (all),,INDIE,,2103057639,[01] Creo (la poesia) - Arabesk Flamenco,https://soundcloud.com/bananasutra/01-creo-la-poesia-arabesk-flamenco-1,Creo (La Poesia) ☘ EPx10 VOL.01 ☘ Bananasutra En Español,https://soundcloud.com/bananasutra/sets/creo-la-poesia-epx10-vol01-bananasutra-en-espanol,1027,5,0.486855,GLOWsutra,INDIE,"LOFI,GIPSY",1,GLOWsutra where gratitude feeds,track genres include INDIE but missing from genre (all) playlist
genre_all,1027,LOFIsutra,https://soundcloud.com/bananasutra/sets/lofisutra,genre (all),,LOFI,,2103057639,[01] Creo (la poesia) - Arabesk Flamenco,https://soundcloud.com/bananasutra/01-creo-la-poesia-arabesk-flamenco-1,Creo (La Poesia) ☘ EPx10 VOL.01 ☘ Bananasutra En Español,https://soundcloud.com/bananasutra/sets/creo-la-poesia-epx10-vol01-bananasutra-en-espanol,1027,5,0.486855,GLOWsutra,INDIE,"LOFI,GIPSY",1,GLOWsutra where gratitude feeds,track genres include LOFI but missing from genre (all) playlist
genre_best_of,1027,INDIEsutra (Best Of),https://soundcloud.com/bananasutra/sets/indiesutra-best-of,genre (best of),G-00-INDI,INDIE,,2103057639,[01] Creo (la poesia) - Arabesk Flamenco,https://soundcloud.com/bananasutra/01-creo-la-poesia-arabesk-flamenco-1,Creo (La Poesia) ☘ EPx10 VOL.01 ☘ Bananasutra En Español,https://soundcloud.com/bananasutra/sets/creo-la-poesia-epx10-vol01-bananasutra-en-espanol,1027,5,0.486855,GLOWsutra,INDIE,"LOFI,GIPSY",1,GLOWsutra where gratitude feeds,primary genre INDIE + play≥300/like≥5 but missing from Best Of playlist
sutra_songbook,1027,GLOWsutra : POET(ry),https://soundcloud.com/bananasutra/sets/glowsutra-poet-ry,sutra,G-06-POET,,GLOWsutra,2103057639,[01] Creo (la poesia) - Arabesk Flamenco,https://soundcloud.com/bananasutra/01-creo-la-poesia-arabesk-flamenco-1,Creo (La Poesia) ☘ EPx10 VOL.01 ☘ Bananasutra En Español,https://soundcloud.com/bananasutra/sets/creo-la-poesia-epx10-vol01-bananasutra-en-espanol,1027,5,0.486855,GLOWsutra,INDIE,"LOFI,GIPSY",1,GLOWsutra where gratitude feeds,ep_sibling: 1 track(s) from same EP already in songbook
sutra_songbook,1027,SHOWsutra : B.J. (is for Banana Jesters),https://soundcloud.com/bananasutra/sets/showsutra-b-j-is-for-banana,sutra,G-03-BJ,,SHOWsutra,2103057639,[01] Creo (la poesia) - Arabesk Flamenco,https://soundcloud.com/bananasutra/01-creo-la-poesia-arabesk-flamenco-1,Creo (La Poesia) ☘ EPx10 VOL.01 ☘ Bananasutra En Español,https://soundcloud.com/bananasutra/sets/creo-la-poesia-epx10-vol01-bananasutra-en-espanol,1027,5,0.486855,GLOWsutra,INDIE,"LOFI,GIPSY",1,GLOWsutra where gratitude feeds,theme: banana
genre_all,1002,BLUESsutra,https://soundcloud.com/bananasutra/sets/bluessutra,genre (all),,BLUES,,2065163276,[4] MAKA MAKA - Oh Hey Folk BANJOsutra,https://soundcloud.com/bananasutra/4-maka-maka-oh-hey-folk-banjosutra-4,MAKA MAKA EPx7 ⭐︎ MAxA Series · Vol. 4,https://soundcloud.com/bananasutra/sets/maka-maka-epx7-maxa-series-vol-4,1002,7,0.698603,QUACKsutra,FOLK,BLUES,3,"BANJOsutra, BLOWsutra : MAxA Series, QUACKsutra where we sing FU",track genres include BLUES but missing from genre (all) playlist
genre_all,1002,FOLKsutra,https://soundcloud.com/bananasutra/sets/folksutra,genre (all),,FOLK,,2065163276,[4] MAKA MAKA - Oh Hey Folk BANJOsutra,https://soundcloud.com/bananasutra/4-maka-maka-oh-hey-folk-banjosutra-4,MAKA MAKA EPx7 ⭐︎ MAxA Series · Vol. 4,https://soundcloud.com/bananasutra/sets/maka-maka-epx7-maxa-series-vol-4,1002,7,0.698603,QUACKsutra,FOLK,BLUES,3,"BANJOsutra, BLOWsutra : MAxA Series, QUACKsutra where we sing FU",track genres include FOLK but missing from genre (all) playlist
genre_best_of,1002,FOLKsutra (Best Of),https://soundcloud.com/bananasutra/sets/folksutra-best-of,genre (best of),G-00-FOLK,FOLK,,2065163276,[4] MAKA MAKA - Oh Hey Folk BANJOsutra,https://soundcloud.com/bananasutra/4-maka-maka-oh-hey-folk-banjosutra-4,MAKA MAKA EPx7 ⭐︎ MAxA Series · Vol. 4,https://soundcloud.com/bananasutra/sets/maka-maka-epx7-maxa-series-vol-4,1002,7,0.698603,QUACKsutra,FOLK,BLUES,3,"BANJOsutra, BLOWsutra : MAxA Series, QUACKsutra where we sing FU",primary genre FOLK + play≥300/like≥5 but missing from Best Of playlist
genre_all,981,BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/burlesquesutra,genre (all),,BURLESQUE,,2099428191,[06] FOTUS Circus VOL. 03 • When will you be angelic (Ginzberg’s Horror Show) • BURLESQUE QUACKsutra,https://soundcloud.com/bananasutra/06-fotus-circus-vol-03-when-will-you-be-angelic-ginzbergs-horror-show-burlesque-quacksutra-6,FOTUS CIRCUS ★ VOL.3 EPx9 ★ BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/fotus-circus-vol3-epx9-burlesquesutra,981,8,0.815494,QUACKsutra,BURLESQUE,CIRCUS,3,"BURLESQUEsutra (Best Of), FOTUS CIRCUS Playlist An American Freaks Show, QUACKsutra : FOTUS Circus",track genres include BURLESQUE but missing from genre (all) playlist
sutra_all,981,QUACKsutra where we sing FU,https://soundcloud.com/bananasutra/sets/ducksutra-where-we-sing-fu,sutra (all),,,QUACKsutra,2099428191,[06] FOTUS Circus VOL. 03 • When will you be angelic (Ginzberg’s Horror Show) • BURLESQUE QUACKsutra,https://soundcloud.com/bananasutra/06-fotus-circus-vol-03-when-will-you-be-angelic-ginzbergs-horror-show-burlesque-quacksutra-6,FOTUS CIRCUS ★ VOL.3 EPx9 ★ BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/fotus-circus-vol3-epx9-burlesquesutra,981,8,0.815494,QUACKsutra,BURLESQUE,CIRCUS,3,"BURLESQUEsutra (Best Of), FOTUS CIRCUS Playlist An American Freaks Show, QUACKsutra : FOTUS Circus",track sutra=QUACKsutra but missing from sutra (all) playlist
genre_all,978,LOFIsutra,https://soundcloud.com/bananasutra/sets/lofisutra,genre (all),,LOFI,,2340846623,[10] Please Pardon My French • SHOWsutra (Be The Fool) Psychedelick Cello Bass LoFi JAZZ,https://soundcloud.com/bananasutra/10-please-pardon-my-french-showsutra-be-the-fool-psychedelick-cello-bass-lofi-jazz-10,Please Pardon My French • SHOWsutra (Be The Fool) Vaudeville EPx12,https://soundcloud.com/bananasutra/sets/please-pardon-my-french-showsutra-ep12,978,12,1.226994,SHOWsutra,JAZZ,LOFI,2,"JAZZsutra, SHOWsutra where bananas play",track genres include LOFI but missing from genre (all) playlist
genre_best_of,978,JAZZsutra (Best Of),https://soundcloud.com/bananasutra/sets/jazzsutra-best-of,genre (best of),G-00-JAZZ,JAZZ,,2340846623,[10] Please Pardon My French • SHOWsutra (Be The Fool) Psychedelick Cello Bass LoFi JAZZ,https://soundcloud.com/bananasutra/10-please-pardon-my-french-showsutra-be-the-fool-psychedelick-cello-bass-lofi-jazz-10,Please Pardon My French • SHOWsutra (Be The Fool) Vaudeville EPx12,https://soundcloud.com/bananasutra/sets/please-pardon-my-french-showsutra-ep12,978,12,1.226994,SHOWsutra,JAZZ,LOFI,2,"JAZZsutra, SHOWsutra where bananas play",primary genre JAZZ + play≥300/like≥5 but missing from Best Of playlist
sutra_songbook,978,OUI OUI : Pardon (my French),https://soundcloud.com/bananasutra/sets/oui-oui-pardon-my-french,sutra,G-lang-FR,,,2340846623,[10] Please Pardon My French • SHOWsutra (Be The Fool) Psychedelick Cello Bass LoFi JAZZ,https://soundcloud.com/bananasutra/10-please-pardon-my-french-showsutra-be-the-fool-psychedelick-cello-bass-lofi-jazz-10,Please Pardon My French • SHOWsutra (Be The Fool) Vaudeville EPx12,https://soundcloud.com/bananasutra/sets/please-pardon-my-french-showsutra-ep12,978,12,1.226994,SHOWsutra,JAZZ,LOFI,2,"JAZZsutra, SHOWsutra where bananas play","theme: french, pardon my french, pardon"
genre_all,976,BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/burlesquesutra,genre (all),,BURLESQUE,,2218612019,[08] Synthema Sutras - SHOWsutra Banana Psychedelic Burlesque Indie Punk ROCK,https://soundcloud.com/bananasutra/08-synthema-sutras-showsutra-banana-psychedelic-burlesque-indie-punk-rock-8,SynthemaSutra ♆ SHOWsutra Banana EPx8,https://soundcloud.com/bananasutra/sets/synthemasutra-showsutra-banana-epx8,976,10,1.024590,SHOWsutra,ROCK,BURLESQUE,4,"ROCKsutra, ROCKsutra (Best Of), SHOWsutra : B.J. (is for Banana Jesters), SHOWsutra where bananas play",track genres include BURLESQUE but missing from genre (all) playlist
sutra_songbook,976,SHOWsutra : FANANA Club,https://soundcloud.com/bananasutra/sets/showsutra-fanana-club,sutra,G-03-FANA,,SHOWsutra,2218612019,[08] Synthema Sutras - SHOWsutra Banana Psychedelic Burlesque Indie Punk ROCK,https://soundcloud.com/bananasutra/08-synthema-sutras-showsutra-banana-psychedelic-burlesque-indie-punk-rock-8,SynthemaSutra ♆ SHOWsutra Banana EPx8,https://soundcloud.com/bananasutra/sets/synthemasutra-showsutra-banana-epx8,976,10,1.024590,SHOWsutra,ROCK,BURLESQUE,4,"ROCKsutra, ROCKsutra (Best Of), SHOWsutra : B.J. (is for Banana Jesters), SHOWsutra where bananas play",ep_sibling: 1 track(s) from same EP already in songbook
genre_all,974,FOLKsutra,https://soundcloud.com/bananasutra/sets/folksutra,genre (all),,FOLK,,2219108891,[07] Foolish Goldfish (Forever) • KNOWsutra Peace (Not War) Psychedelic Tzigane Soul Fusion LOFI,https://soundcloud.com/bananasutra/07-foolish-goldfish-forever-knowsutra-peace-not-war-psychedelic-tzigane-soul-fusion-lofi-7,Foolish Goldfish (Forever) ❃ Vol. 02 EPx15 ❃ KNOWsutra Peace (Not War),https://soundcloud.com/bananasutra/sets/foolish-goldfish-forever-vol-02-epx15-knowsutra-peace-not-war,974,5,0.513347,KNOWsutra,FOLK,"LOFI,JAZZ",1,LOFIsutra,track genres include FOLK but missing from genre (all) playlist
genre_all,974,INDIEsutra,https://soundcloud.com/bananasutra/sets/indiesutra-2,genre (all),,INDIE,,2098260717,RUN v5 (2) [ordo duende amoris],https://soundcloud.com/bananasutra/run-v5-2-ordo-duende-amoris-22,RUN (now · if you can),https://soundcloud.com/bananasutra/sets/run-now-if-you-can,974,12,1.232033,QUACKsutra,INDIE,GIPSY,2,"BLOWsutra, BLOWsutra : REVOLT (now)",track genres include INDIE but missing from genre (all) playlist
genre_all,974,JAZZsutra,https://soundcloud.com/bananasutra/sets/jazzsutra,genre (all),,JAZZ,,2219108891,[07] Foolish Goldfish (Forever) • KNOWsutra Peace (Not War) Psychedelic Tzigane Soul Fusion LOFI,https://soundcloud.com/bananasutra/07-foolish-goldfish-forever-knowsutra-peace-not-war-psychedelic-tzigane-soul-fusion-lofi-7,Foolish Goldfish (Forever) ❃ Vol. 02 EPx15 ❃ KNOWsutra Peace (Not War),https://soundcloud.com/bananasutra/sets/foolish-goldfish-forever-vol-02-epx15-knowsutra-peace-not-war,974,5,0.513347,KNOWsutra,FOLK,"LOFI,JAZZ",1,LOFIsutra,track genres include JAZZ but missing from genre (all) playlist
