title,lyrics_title,lyrics_id,ytvideo_in_app,format,rating,duration,topic_categories,yt_url,content_type,genre_primary,genre_secondary,instruments,sutra,mood,tempo_feel,curation_rating,has_manual_caption,manual_notes,publish_date,view_count,like_count,comment_count,thumbnail_url,description,yt_tags,series_info,language,playlist_names,playlist_count,has_captions,privacy_status,embeddable,license,made_for_kids,status,notes,video_id
Spit Back The Lies • EPx2 • BLOWsutra (Revolution Ring) Gipsy Duende LoFi Fusion,Spit Back the Lies,L-232,checked,16:9,5,4:50,"Electronic music, Hip hop music, Independent music, Music, Pop music, Soul music",https://www.youtube.com/watch?v=BEKQLgWdROg,EP Compilation,LOFI,,"Upright Bass,Voice",BLOWsutra,,,,,She's a doll but(t) she doesn't fuck around... bc she can smell liars from miles away,2026-03-13,35,2,0,https://i.ytimg.com/vi/BEKQLgWdROg/maxresdefault.jpg,"“The line separating good and evil passes not through states, nor between classes, nor between political parties—but right through every human heart.” The Gulag Archipelago, by Aleksandr Solzhenitsyn

00:00 Track 1
02:32 Track 2

“Spit Back the Lies” #songlyrics were inspired by and dedicated to Sasha (i.e. Sasha Solzhenitsyn, 1918–2008), a Russian writer, soldier, and historian, and (imho) one of the bravest truth-tellers of the 20th century. He survived the Soviet Gulag (forced labor camps), and then, literally risked his life to tell the world what happens when the truth collapses under totalitarianism—when we let lies, cruelty, and oppression run the show (like now, you know?...). He refused to play along with authoritarian narratives gone lethal bananas, even when everyone else pretended, and wrote “The Gulag Archipelago”, a massive, brutal, heartbreaking work that exposed how millions were imprisoned, tortured, or killed in the name of “progress” and “justice.” ❤️‍🔥 #grateful #revoltnow

—
@bananasutra #lyrics 

[Verse 1]
They paved the streets with broken oaths,
Stacked their sins up stone by stone.
Built a house of hollow prayers,
And called it home.

[Chorus] 
Spit back the lies,
Spit back the lies.
Burn down the thrones,
Bury the crowns.
We live,
We live not by lies.

[Verse 2]
They crowned the rats, they blessed the thieves,
Fed the poets to the machine.
But Sasha carved it on the bones,
No lie will reign.

[Chorus] 
Spit back the lies,
Spit back the lies.
Tear down the walls,
Sing through the scars.
We live,
We live not by lies.

[Bridge]
Truth don't wear a pretty dress,
Truth don't sell her soul for less.
Truth walks out, battered and bare,
Still standing there.

[Final Chorus]
Spit back the lies,
Spit back the lies.
Raise up the wreckage,
Let it rise.

[Outro]
We live,
We live not by lies.
We live,
We live not by lies.

—

“Spit Back the Lies” EPx20 (available for #freedownload on #soundcloud) peels deep and wide and crescendo, like a brave free whale gone wild banana :)
❯ Cello INDIE (1-3)
❯ Flamenco DUB (4-5)
❯ Dreamy DUB (5-10)
❯ Gipsy LOFI (11-12)
❯ Hip Dub LOFI (13-15)
❯ Psychedelic ROCK (16-18)
❯ Banjo BLUES (19-20)","Aleksandr Solzhenitsyn,The Gulag Archipelago,Psychedelic Truth,Fauxism,Gipsy LoFi Music,Revolution Ring,BLOWsutra",EPx2,EN,"BLOWsutra : REVOLT (Now),BLOWsutra,LOFIsutra,Bible Gone Bananas",4,,public,checked,youtube,,New,,BEKQLgWdROg
Clarity. That’ll do 🐷 🇺🇸 ps: people want to know WHO said Sp3rm is Sacred now... #prolife my 🍑,SS Means Sacred Sp3rm,L-233,checked,9:16,3,0:06,,https://www.youtube.com/watch?v=SN7_gzCZE64,Commentary,SPOKEN WORDS,,Voice,QUACKsutra,,,,,"that'll do pigs, that'll do",2025-06-25,64,0,0,https://i.ytimg.com/vi/SN7_gzCZE64/maxresdefault.jpg,,,,EN,"REALsutras,BLABLAsutra,BLOWsutra,FOTUS CIRCUS (Felon Of The United States),Bible Gone Bananas",5,,public,checked,youtube,,New,,SN7_gzCZE64
"The only logical reason that could explain Murica's current ab0rtion laws:  ""SS means Sacred Sperm""",SS Means Sacred Sp3rm,L-233,checked,9:16,5,2:40,"Independent music, Pop music",https://www.youtube.com/watch?v=vz2mxvPk-Z8,Short/Reel,FOLK,,Banjo,QUACKsutra,,,,,"i looove that song, be woke or be whack",2025-06-28,33,1,0,https://i.ytimg.com/vi/vz2mxvPk-Z8/maxresdefault.jpg,,"aivoice,sunomusic,soulmatters,original lyrics,philosophy,music therapy",,EN,"BLOWsutra : CENSOR(ed),FOLKsutra,KNOWsutra,FOTUS CIRCUS (Felon Of The United States),SHORTsutra Bananas Matter,Bible Gone Bananas",6,checked,public,checked,youtube,,New,,vz2mxvPk-Z8
Synthema Sutra ♆ SHOWsutra Psychedelic Banana Gipsy LoFi (Goddess Goes to Switzerland :) 🎧❄️,SynthemaSutra,L-237,checked,16:9,5,4:30,"Independent music, Music, Pop music",https://www.youtube.com/watch?v=57emK4lmWzw,Music Video,LOFI,,"Upright Bass,Voice",SHOWsutra,,,,,"goood song, too bad it's only playing in the snow forest buble",2025-12-05,14,1,0,https://i.ytimg.com/vi/57emK4lmWzw/maxresdefault.jpg,"“Synthema Sutra” is a nerdy mythical banana philosophy explainer song, with no hooky hook, no catchy catch, no morale of the story even... It just asks what if Sutras were ancient Greek Synthemas, and strolls through each Sutra, one by one (KNOW, BLOW, SHOW, GROW, FLOW, GLOW, and BOW). One song, seven guiding principles, and a bunch of gods who totally would have benefited from #musictherapy :) Enjoy the melodic wander. Or don’t. Whatever works for ya. The #gods won’t agree about it anyway, haha #truestory

And if you're a Greek mythology nerd, or just curious about the ancient wisdom of musical storytelling gone bananas, or both, here's the split 🍌🏛️

1. KNOWsutra : Prometheus ➵ Gave fire (knowledge) to humans; punished for empowering truth. A true win-win rebel.

2. BLOWsutra : Hydra + Medusa ➵ Hydra: corrupt systems that grow stronger when attacked wrong. Medusa: demonized femininity + misunderstood power.

3. SHOWsutra : Dionysus ➵ God of ecstatic joy, chaos, music, and theatre. Shows the sacred side of silliness and subversion.

4. FLOWsutra : Hermes ➵ Trickster god of transitions, language, and messages. A master of in-betweenness.

5. GROWsutra : Persephone ➵ Her cycle (abduction and return) teaches growth through descent and rebirth. Feminine resilience myth.

6. GLOWsutra : Apollo + Hestia ➵ Apollo = light, art, and healing. Hestia = the hearth, peace, inner warmth.

7. BOWsutra : Orpheus ➵ Music so beautiful it moved the gods. Journeyed to the underworld for love—faith, failure, and awe.

♆♆♆
@bananasutra #lyrics 

[Verse 1 – KNOW : Prometheus]
Every truth you KNOW  
Flickers soft and low  
Like a stolen flame  
From a god of shame  
He gave us fire, paid the toll  
To free the know from control  

[Verse 2 – BLOW / Hydra + Medusa]
Every cruel BLOW  
Feeds the beast below  
Cut one head, three rise  
In the name of lies  
And still we cage her rage and grace  
To fear what dares to blow this place  

[Verse 3 – SHOW : Dionysus ]
Every mask you SHOW  
Hides the pain you stow  
But the sacred jest  
Is a truth confessed  
He laughs through wounds the wise won’t see  
To show what dares to set us free  

[Verse 4 – GROW : Persephone]
Every time you GROW  
You descend below  
Like the seeds she sows  
Where the silence knows  
That roots need dark to rise again  
And grow through loss, not just through gain  

[Verse 5 – FLOW : Hermes ]
Every word you FLOW  
Is a place you go  
Past the borderlines  
Of the gods' designs  
Hermes walks where logic ends  
To let new meanings flow through bends  

[Verse 6 – GLOW : Apollo + Hestia ]
Every time you GLOW  
Through the ache and slow  
You become the spark  
In the temple dark  
He sings the wounds she warms to heal  
They glow in silence, soft and real  

[Verse 7 – BOW : Orpheus ]
Every time you BOW  
To the here and now  
Like Orpheus did  
For the love he hid  
You trust the gods to give it back  
But some truths die when we bow to lack  

[Outro]
Synthema… Sutra…  
We know… we blow…  
We show… we grow…  
We flow… we glow…  
And sometimes… we bow…  

♆♆♆
Free EPx8 available on my #soundcloud playground, it flows Indie (1), LoFi (2-3), Dub (4), Burlesque (5-7), and psychedelic Indie Punk Rock (8).",,,EN,"SHOWsutra: B.J. is for Banana Joke,PEACE CIRCUS,SHOWsutra,LOFIsutra,Bible Gone Bananas",5,,public,checked,youtube,,New,,57emK4lmWzw
“Tell The Truth (It’s Destiny)” • KNOWsutra Psychedelic Burlesque Indie Rock 🤘😶‍🌫️🎶,Tell The Truth,L-239,checked,16:9,4,4:01,"Independent music, Music, Pop music, Rock music",https://www.youtube.com/watch?v=XCHuCKdpbY4,Music Video,BLUES,"BURLESQUE,ROCK",Bass,KNOWsutra,,,,,"blurry video, but(t) it's accurate...",2025-11-11,26,0,0,https://i.ytimg.com/vi/XCHuCKdpbY4/maxresdefault.jpg,"Tell the truth (please), because why(tf) not heh?! 
Being vulnerable is being brave, and lies (even the “white” ones) are for cowards & bastards—too afraid and needy to be earnest and #playfair 

⁠@bananasutra #originalsong #lyrics

[Intro]
Feel the rhythm, life unseen
Seek the truth in every scene
Stand up straight, shoulders strong
Sing the wisdom, right the wrong

[Verse 1]
Tell the truth, don’t let it fade
Speak with care, precision made
Promote the best in who you see
Be the change you wish to be

[Chorus]
Tell the truth, let your heart align
Find the path where meaning shines
In the light, your soul is free
Tell the truth, it’s destiny

[Verse 2]
Don’t let bullies have their way
Be precise in what you say
Dress yourself in dignity
Aim at who you’re meant to be

[Chorus]
Tell the truth, let your heart align
Find the path where meaning shines
In the light, your soul is free
Tell the truth, it’s destiny

[Bridge]
Pursue what’s right, don’t hide in the fog
Pet the cat that walks through the smog
Grateful hearts endure the pain
With truth, your purpose will remain

[Chorus]
Tell the truth, let your heart align
Find the path where meaning shines
In the light, your soul is free
Tell the truth, it’s destiny

[Outro]
Set your house in order first
Quench the fires of inner thirst
Speak the truth, no matter cost
In that truth, you'll never be lost

#burlesqueshow #psychedelicrock #suno5 #aivoiceover #philosophyoflife #honestisbest",,,EN,"KNOWsutra : (Naked) Truth,ROCKsutra,PEACE CIRCUS,KNOWsutra,Bible Gone Bananas",5,,public,checked,youtube,,New,,XCHuCKdpbY4
Tell The Truth 🍄 KNOWsutra Psychedelic Blues,Tell The Truth,L-239,checked,16:9,5,4:31,"Independent music, Music, Rock music, Soul music",https://www.youtube.com/watch?v=h0j7e3sGm9g,Music Video,BLUES,,Bass,KNOWsutra,,,,,"top soundcloud song, just me and the mushrooms 🍄",2026-03-13,12,0,0,https://i.ytimg.com/vi/h0j7e3sGm9g/maxresdefault.jpg,"This is a psychedelic #blues version of “Tell the Truth”, one of the first songs I ever wrote, and also, my most popular song on #soundcloud BY FAR (out of almost 2K original released tracks). But(t) that is not the point… what’s interesting to me is that, while it is deeply comforting to know #truth is a topic that resonates (despite egos gone kings and all), it’s also deeply disturbing to see that algorithmic “popularity” is SO FAR from “the truth”—because (the truth is;) I’ve created SO MANY better songs, ha 🍄🎶 

Blessed be creative punks brave enough to care, and share… Vive l’humour, l’amour, et la vérité!

—
“Tell the Truth” #bananasutra #sᴏɴɢʟʏʀɪᴄs 

[Intro]
Feel the rhythm, life unseen
Seek the truth in every scene
Stand up straight, shoulders strong
Sing the wisdom, right the wrong

[Verse 1]
Tell the truth, don’t let it fade
Speak with care, precision made
Promote the best in who you see
Be the change you wish to be

[Chorus]
Tell the truth, let your heart align
Find the path where meaning shines
In the light, your soul is free
Tell the truth, it’s destiny

[Verse 2]
Don’t let bullies have their way
Be precise in what you say
Dress yourself in dignity
Aim at who you’re meant to be

[Chorus]
Tell the truth, let your heart align
Find the path where meaning shines
In the light, your soul is free
Tell the truth, it’s destiny

[Bridge]
Pursue what’s right, don’t hide in the fog
Pet the cat that walks through the smog
Grateful hearts endure the pain
With truth, your purpose will remain

[Chorus]
Tell the truth, let your heart align
Find the path where meaning shines
In the light, your soul is free
Tell the truth, it’s destiny

[Outro]
Set your house in order first
Quench the fires of inner thirst
Speak the truth, no matter cost
In that truth, you’ll never be lost","Psychedelic,Blues,Truth Matters,Tell your kids",,Bilingual,"KNOWsutra : (Naked) Truth,PEACE CIRCUS,BLUESsutra,KNOWsutra,Bible Gone Bananas",5,,public,checked,youtube,,New,,h0j7e3sGm9g
“Tell the Truth (It’s Destiny)” • KNOWsutra Psychedelic Cello LoFi Indie Dream 🎼,Tell The Truth,L-239,checked,16:9,5,4:48,"Music, Pop music, Reggae, Soul music",https://www.youtube.com/watch?v=UEwFQ24NH6U,Music Video,INDIE,,Cello,KNOWsutra,,,,checked,butterflies dj lady,2025-10-24,91,1,0,https://i.ytimg.com/vi/UEwFQ24NH6U/maxresdefault.jpg,"Making covers of my fav old love letters songs…

@bananasutra #lyrics

[Intro]
Feel the rhythm, life unseen
Seek the truth in every scene
Stand up straight, shoulders strong
Sing the wisdom, right the wrong

[Verse 1]
Tell the truth, don’t let it fade
Speak with care, precision made
Promote the best in who you see
Be the change you wish to be

[Chorus]
Tell the truth, let your heart align
Find the path where meaning shines
In the light, your soul is free
Tell the truth, it’s destiny

[Verse 2]
Don’t let bullies have their way
Be precise in what you say
Dress yourself in dignity
Aim at who you’re meant to be

[Chorus]
Tell the truth, let your heart align
Find the path where meaning shines
In the light, your soul is free
Tell the truth, it’s destiny

[Bridge]
Pursue what’s right, don’t hide in the fog
Pet the cat that walks through the smog
Grateful hearts endure the pain
With truth, your purpose will remain

[Chorus]
Tell the truth, let your heart align
Find the path where meaning shines
In the light, your soul is free
Tell the truth, it’s destiny

[Outro]
Set your house in order first
Quench the fires of inner thirst
Speak the truth, no matter cost
In that truth, you'll never be lost",,,EN,"KNOWsutra : (Naked) Truth,PEACE CIRCUS,KNOWsutra,LULLABIESsutra,Bible Gone Bananas",5,,public,checked,youtube,,New,,UEwFQ24NH6U
"Tell your Truth, Kids, before you can’t—and please be kind, for peace sake ☮️ #bananasutra #blues",Tell The Truth,L-239,checked,16:9,4,3:32,"Music, Pop music",https://www.youtube.com/watch?v=-CeGRjsuUsc,Music Video,JAZZ,"INDIE,BLUES",Upright Bass,KNOWsutra,,,,,,2025-02-05,23,,0,https://i.ytimg.com/vi/-CeGRjsuUsc/maxresdefault.jpg,"Kids, please watch out for the toxic bull out there, it’s trending! I’m suddenly seeing more random, unapologetic fascist content suddenly being recommended across my social feeds, often masquerading as righteous philosophical and economical knowledge—don’t let’ em liars fool you. 

The era of corporate fascism has officially started, and THAT is NO JOKE. Despite the ambient capitalists brainwash, corporate “success” does not equate to “intelligence—much to the contrary, unfortunately. Elon’s success, for example, only proves he’s a coucou twat… an opportunistic twat who chased fame and wealth motivated by delusional fantasies of proving his criminal father wrong, and fool filling his own musky dynasty fantasies—which has nothing to do with progress, humanity, or kindness, i.e. genuine intelligence, unless Machiavelli is your daddy, yo?!

So, what I’m saying is take care of your soul, dear. Please beware of ignorance, call out malevolence, their shallow truths are cold, dark, and toxic thoughts. This is what the songs of my bananasutra bible are all about… to help us remember what actually matters.

The real bad news, I’m afraid, is most Americans can’t see it—the big picture, about our future—blinded by egos, fears, and envy, and more unburdened than ever before about #truth I’ll be here, “making songs like others mediate, flex, or pray, singing my deep blues out, practicing my holy fool integrity, sharing kindness, because #truthmatters",,,EN,"KNOWsutra : (Naked) Truth,GROWsutra,JAZZsutra,LULLABIESsutra,Bible Gone Bananas",5,,public,checked,youtube,,New,,-CeGRjsuUsc
“Men accountable to no one are not to be trusted.”—Thomas Paine,"Thank you, Mister Paine",L-240,checked,9:16,3,1:01,"Independent music, Lifestyle (sociology), Pop music",https://www.youtube.com/watch?v=G4HHl5UOS2w,Short/Reel,BLUES,,"Upright Bass,Voice",BLOWsutra,,,,,ragga mama is grateful,2025-06-03,304,0,0,https://i.ytimg.com/vi/G4HHl5UOS2w/maxresdefault.jpg,,,,EN,"BLOWsutra : REVOLT (Now),REALsutras,“UNAVAILABLE” Content said YouTube Music… Who knew? Not me!,PEACE CIRCUS,KNOWsutra,SHORTsutra Bananas Matter,Bible Gone Bananas",7,,public,checked,youtube,,New,,G4HHl5UOS2w
"The Atheist Tango 📺💡GROWsutra (God, Etc.) Burlesque Jazz • Lyrics inspired by Ralph Waldo Emerson",The Atheist Tango,L-243,checked,16:9,5,3:02,"Jazz, Music, Music of Latin America",https://www.youtube.com/watch?v=BYwCM6-T1fw,Music Video,JAZZ,BURLESQUE,Upright Bass,GROWsutra,,,,,dreamy surreal tango salon,2026-01-21,20,2,3,https://i.ytimg.com/vi/BYwCM6-T1fw/maxresdefault.jpg,"""The Atheist Tango"" is a(nother) song originally inspired by the observant cheekiness of sir Ralph Waldo Emerson, who advised you “Make your own Bible”…

Full EPx12 Vol. 2 is available for fre download on #soundcloud and flows Gipsy LOFI (1-5), Cello BURLESQUE (6-8), Tripsy JAZZ (9-12)

@bananasutra #songlyrics

[Verse 1]
In a world of sin and saints,
I’ll paint my life with no restraints.
Who needs a sky full of gods above,
When you’ve got jazz, and a bit of love?

[Chorus]
Spin the atheist tango, twirl on the floor,
Who needs heaven? I’ve opened the door.
To a cabaret paradise, right here on earth,
A dance of delight, a bohemian rebirth.

[Verse 2]
Existential cocktails, shake ‘em with flair,
Sartre’s in the corner, despair in the air.
But I’m dancing with reason, a jive with fate,
To the blues of existence, no divine debate.

[Chorus]
Spin the atheist tango, sway with your soul,
We’re more than dust; we’re whole in the hole.
In a cabaret carnival, we’ll spin and we’ll shout,
With each step forward, we’ll figure it out.

[Bridge]
In this cosmic cabaret, who knows what’s true?
It’s all up for grabs, for me and for you.
So let’s drink to the chaos, the joy, and the pain,
With a wink to the cosmos, and a nod to the rain.

[Chorus]
Spin the atheist tango, dance with the stars,
Who needs a god when the music’s this far?
In the cabaret cosmos, we’re all divine,
Singing the blues with a twist of the spine.

[Outro]
So lift up your (gl)asses, and toast to the night,
To the atheist tango, and the quest for the light.
With a cheeky grin and a jazz-infused soul,
We’ll dance our own path, and we’ll make it whole.

🍌😇",,,EN,"GROWsutra : GOD (Questions Etc...),PEACE CIRCUS,GROWsutra,JAZZsutra,BURLESQUEsutra,Bible Gone Bananas",6,checked,public,checked,youtube,,New,,BYwCM6-T1fw
