Track Title,Track Link,In Catalog?,Playlist Title,Playlist Link,Owner,Owner Profile,Owner Followers,Playlist Track Count,Playlist Duration (min),Playlist Likes,Playlist Reposts,Playlist Published,Playlist Last Updated,Scrape Date,Tier
[02] Awe Is Mighty (Maybe Even Holy) - GLOWsutra Psychedelic Folk Circus Dreamy Drum Indie MANTRA,open,Yes,Bananasutra,open,Lincoln Scott,profile,0,82,270,2,0,2026-05-21,2026-05-27,2026-07-11,Mid-size Playlist (Repeat)
"[07] Seminal Bollocks - GROWsutra (God, Etc) Gipsy Trip BRUH Hop LOFI",open,Yes,❄️,open,icebby.8,profile,5,484,1401,0,0,2025-06-09,2026-07-01,2026-07-11,Generic Dump (low signal)
"[07] Seminal Bollocks - GROWsutra (God, Etc) Gipsy Trip BRUH Hop LOFI",open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
"[07] Seminal Bollocks - GROWsutra (God, Etc) Gipsy Trip BRUH Hop LOFI",open,Yes,tunes,open,Jk3n,profile,3,12,43,0,0,2025-11-08,2026-06-01,2026-07-11,Niche/Emerging Curator
"[05] Seminal Bollocks - GROWsutra (God, Etc) French Accordion Psychedelia BURLESQUE",open,No,french music,open,ichanpomsyda03,profile,1,75,236,0,0,2026-07-01,2026-07-01,2026-07-11,Mid-size Playlist
"[04] Seminal Bollocks - GROWsutra (God, Etc) French Accordion Psychedelia BURLESQUE",open,Yes,french music,open,ichanpomsyda03,profile,1,75,236,0,0,2026-07-01,2026-07-01,2026-07-11,Mid-size Playlist
"[04] Seminal Bollocks - GROWsutra (God, Etc) French Accordion Psychedelia BURLESQUE",open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
"[04] Seminal Bollocks - GROWsutra (God, Etc) French Accordion Psychedelia BURLESQUE",open,Yes,флекс,open,qiweda13,profile,2,9,21,0,0,2022-09-17,2026-01-09,2026-07-11,Niche/Emerging Curator
"[06] Seminal Bollocks - GROWsutra (God, Etc) Psychedelic Tzigane Fusion Folk LOFI",open,Yes,уши,open,Hh Ty,profile,0,161,517,0,0,2024-08-21,2026-07-07,2026-07-11,Mid-size Playlist
"[06] Seminal Bollocks - GROWsutra (God, Etc) Psychedelic Tzigane Fusion Folk LOFI",open,Yes,Reggae,open,Nando,profile,0,36,195,0,0,2025-10-01,2026-06-05,2026-07-11,Mid-size Playlist
"[06] Seminal Bollocks - GROWsutra (God, Etc) Psychedelic Tzigane Fusion Folk LOFI",open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
"[06] Seminal Bollocks - GROWsutra (God, Etc) Psychedelic Tzigane Fusion Folk LOFI",open,Yes,Mart2026,open,Владислав Курдыш,profile,0,13,52,0,0,2026-02-27,2026-06-28,2026-07-11,Niche/Emerging Curator (Repeat)
"[06] Seminal Bollocks - GROWsutra (God, Etc) Psychedelic Tzigane Fusion Folk LOFI",open,Yes,Regga🍋🍋🍋,open,L.I.S .,profile,16,34,135,0,0,2025-10-01,2026-04-07,2026-07-11,Mid-size Playlist
"[06] Seminal Bollocks - GROWsutra (God, Etc) Psychedelic Tzigane Fusion Folk LOFI",open,Yes,🫧,open,Andriy woo,profile,33,16,51,3,0,2026-02-16,2026-03-19,2026-07-11,Niche/Emerging Curator
"[06] Seminal Bollocks - GROWsutra (God, Etc) Psychedelic Tzigane Fusion Folk LOFI",open,Yes,CooooL ✌🏻,open,dafou,profile,91,29,116,3,0,2023-12-24,2026-04-23,2026-07-11,Priority Curator (Repeat)
"[06] Seminal Bollocks - GROWsutra (God, Etc) Psychedelic Tzigane Fusion Folk LOFI",open,Yes,Praia,open,user269635423,profile,0,174,858,0,0,2017-11-06,2026-05-05,2026-07-11,Mid-size Playlist (Repeat)
"[06] Seminal Bollocks - GROWsutra (God, Etc) Psychedelic Tzigane Fusion Folk LOFI",open,Yes,role bike,open,user269635423,profile,0,92,403,0,0,2020-01-18,2026-01-13,2026-07-11,Mid-size Playlist (Repeat)
"[06] Seminal Bollocks - GROWsutra (God, Etc) Psychedelic Tzigane Fusion Folk LOFI",open,Yes,bike,open,user269635423,profile,0,93,540,0,0,2017-10-16,2026-04-14,2026-07-11,Mid-size Playlist (Repeat)
"[06] Seminal Bollocks - GROWsutra (God, Etc) Psychedelic Tzigane Fusion Folk LOFI",open,Yes,Oi fm,open,user269635423,profile,0,27,194,0,0,2024-12-13,2026-05-12,2026-07-11,Niche/Emerging Curator (Repeat)
"[06] Seminal Bollocks - GROWsutra (God, Etc) Psychedelic Tzigane Fusion Folk LOFI",open,Yes,calme,open,dafou,profile,91,31,159,1,0,2021-01-21,2025-12-31,2026-07-11,Mid-size Playlist (Repeat)
"[06] Seminal Bollocks - GROWsutra (God, Etc) Psychedelic Tzigane Fusion Folk LOFI",open,Yes,🍁,open,AnimateK,profile,34,116,542,1,0,2024-03-18,2026-07-10,2026-07-11,Mid-size Playlist
"[Bonus] I did the Math, and Everything is Stupid • SHOWsutra Snoopy Poopy INDIE",open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
"[Bonus] I did the Math, and Everything is Stupid • SHOWsutra Snoopy Poopy INDIE",open,Yes,2,open,Наталья Владимировна,profile,0,341,1324,0,0,2018-03-29,2026-06-25,2026-07-11,Generic Dump (low signal)
[04] I Did the Math (and Everything is Stupid) • SHOWsutra Indie Chanson Gipsy BURLESQUE,open,Yes,DncE🪩,open,Betomad °|•,profile,20,36,291,1,0,2025-10-14,2026-06-24,2026-07-11,Mid-size Playlist (Repeat)
[04] I Did the Math (and Everything is Stupid) • SHOWsutra Indie Chanson Gipsy BURLESQUE,open,Yes,Your Mix 7,open,Женя Кравченко,profile,0,30,114,0,0,2026-04-30,2026-04-30,2026-07-11,Niche/Emerging Curator (Repeat)
[04] I Did the Math (and Everything is Stupid) • SHOWsutra Indie Chanson Gipsy BURLESQUE,open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[04] I Did the Math (and Everything is Stupid) • SHOWsutra Indie Chanson Gipsy BURLESQUE,open,Yes,Dinn’a,open,Simsalabrina,profile,5,61,235,0,0,2026-02-15,2026-03-22,2026-07-11,Mid-size Playlist
[04] I Did the Math (and Everything is Stupid) • SHOWsutra Indie Chanson Gipsy BURLESQUE,open,Yes,3rd,open,m.agamia,profile,20,321,1832,0,0,2023-01-04,2026-06-21,2026-07-11,Generic Dump (low signal)
[04] I Did the Math (and Everything is Stupid) • SHOWsutra Indie Chanson Gipsy BURLESQUE,open,Yes,Just Nouri,open,nouralotich,profile,1,59,178,0,0,2025-08-23,2026-07-02,2026-07-11,Mid-size Playlist
[04] I Did the Math (and Everything is Stupid) • SHOWsutra Indie Chanson Gipsy BURLESQUE,open,Yes,kuk,open,0nel0ove,profile,0,33,154,0,0,2025-10-19,2026-07-11,2026-07-11,Mid-size Playlist
[07] I Did the Math (and Everything is Stupid) • SHOWsutra Psychedelic Burlesque Indie ROCK,open,Yes,😳,open,catana,profile,2,152,595,0,0,2022-11-18,2026-01-10,2026-07-11,Mid-size Playlist (Repeat)
[07] I Did the Math (and Everything is Stupid) • SHOWsutra Psychedelic Burlesque Indie ROCK,open,Yes,😛❤️‍🔥,open,catana,profile,2,4,17,0,0,2026-01-10,2026-01-10,2026-07-11,Niche/Emerging Curator (Repeat)
"[09] Everything is Stupid, Absurd, and Divine • SHOWsutra Psy Punk Chanson Burlesque ROCK",open,Yes,Bungle Vibes,open,Noddaduck,profile,3,11,37,0,0,2026-01-27,2026-03-20,2026-07-11,Niche/Emerging Curator
"[09] Everything is Stupid, Absurd, and Divine • SHOWsutra Psy Punk Chanson Burlesque ROCK",open,Yes,badshop,open,User 580273013,profile,0,32,198,1,0,2026-01-22,2026-01-24,2026-07-11,Mid-size Playlist
"[09] Everything is Stupid, Absurd, and Divine • SHOWsutra Psy Punk Chanson Burlesque ROCK",open,Yes,gym,open,Ducanh Nguyenvu,profile,0,159,517,0,0,2025-12-20,2026-07-06,2026-07-11,Mid-size Playlist
"[09] Everything is Stupid, Absurd, and Divine • SHOWsutra Psy Punk Chanson Burlesque ROCK",open,Yes,switch me,open,pacorabanne,profile,0,23,71,0,0,2025-09-12,2026-07-03,2026-07-11,Niche/Emerging Curator
Side B [15] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Piano Bass BURLESQUE,open,No,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
Side A [02] Donkeys Years • SHOWsutra Fanana Club Gipsy La Poesita Cabaret Dub INDIE,open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
Side A [02] Donkeys Years • SHOWsutra Fanana Club Gipsy La Poesita Cabaret Dub INDIE,open,Yes,Smooth,open,Tlendi,profile,1,63,216,0,0,2025-12-02,2026-02-23,2026-07-11,Mid-size Playlist
Side B [18] Donkeys Years • SHOWsutra Fanana Club Gipsy Oh Boy Accordion Circus Waltz BURLESQUE,open,Yes,Evening,open,User 582331772,profile,2,34,142,1,0,2025-08-11,2026-07-03,2026-07-11,Mid-size Playlist
Side B [18] Donkeys Years • SHOWsutra Fanana Club Gipsy Oh Boy Accordion Circus Waltz BURLESQUE,open,Yes,Hearty Arty,open,Asareh Ebrahimpour,profile,12,241,1542,2,0,2020-05-11,2026-05-22,2026-07-11,Generic Dump (low signal)
Side B [18] Donkeys Years • SHOWsutra Fanana Club Gipsy Oh Boy Accordion Circus Waltz BURLESQUE,open,Yes,chill_another world,open,mrgh,profile,1,8,42,0,0,2025-12-09,2025-12-12,2026-07-11,Niche/Emerging Curator
Side A [08] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie Cello LOFI,open,No,Donn,open,Helio Correa,profile,4,37,133,1,0,2025-11-28,2026-02-03,2026-07-11,Mid-size Playlist
Side A [08] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie Cello LOFI,open,No,BiG AL🙏,open,Angus,profile,54,121,497,0,0,2025-07-29,2026-05-11,2026-07-11,Mid-size Playlist (Repeat)
Side A [08] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie Cello LOFI,open,No,RaiNy dAyz!,open,Angus,profile,54,62,243,0,0,2025-11-11,2026-04-08,2026-07-11,Mid-size Playlist (Repeat)
Side A [08] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie Cello LOFI,open,No,Lounge Inn 🏝️,open,Angus,profile,54,62,266,0,0,2025-11-10,2026-04-08,2026-07-11,Mid-size Playlist (Repeat)
Side A [08] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie Cello LOFI,open,No,TechNo Lo-Fi,open,Angus,profile,54,61,453,0,0,2025-11-22,2026-05-11,2026-07-11,Mid-size Playlist (Repeat)
Side A [06] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie LOFI,open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
Side A [06] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie LOFI,open,Yes,🫧,open,Andriy woo,profile,33,16,51,3,0,2026-02-16,2026-03-19,2026-07-11,Niche/Emerging Curator
Side A [06] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie LOFI,open,Yes,Panino Di Marco,open,Nazanin_vagidi_1995,profile,0,14,43,0,0,2025-08-31,2026-01-15,2026-07-11,Niche/Emerging Curator
Side A [06] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie LOFI,open,Yes,classic,open,Vitasil,profile,1,21,80,0,0,2021-03-13,2025-12-17,2026-07-11,Niche/Emerging Curator
Side A [09] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie Cello LOFI,open,Yes,go hard,open,tylar,profile,5,255,930,0,0,2017-06-28,2026-05-24,2026-07-11,Generic Dump (low signal)
Side A [09] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie Cello LOFI,open,Yes,slappers,open,tylar,profile,5,51,174,0,0,2026-04-29,2026-06-30,2026-07-11,Mid-size Playlist (Repeat)
Side B [17] Donkeys Years • SHOWsutra Fanana Club Psychedelic Gipsy IBYN Cabaret Rock BURLESQUE,open,Yes,whistler 3,open,Daniel Zart,profile,1,21,78,0,0,2025-12-21,2026-02-26,2026-07-11,Niche/Emerging Curator
Side A [01] Donkeys Years • SHOWsutra Fanana Club Gipsy Flamenco Cabaret Dub INDIE,open,Yes,Smooth,open,Tlendi,profile,1,63,216,0,0,2025-12-02,2026-02-23,2026-07-11,Mid-size Playlist
Side A [01] Donkeys Years • SHOWsutra Fanana Club Gipsy Flamenco Cabaret Dub INDIE,open,Yes,relaxe,open,Zcb Prestação de serviços,profile,5,28,134,0,0,2025-12-10,2026-02-10,2026-07-11,Niche/Emerging Curator
Side A [07] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie LOFI,open,No,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[04] Peel Me Kindly • FLOWsutra Gone Banana Joke Gipsy JAZZ,open,Yes,Quedubon.,open,Vincentdahrour,profile,3,480,7626,0,0,2025-10-29,2026-07-07,2026-07-11,Generic Dump (low signal)
[04] Peel Me Kindly • FLOWsutra Gone Banana Joke Gipsy JAZZ,open,Yes,low-key lovey-dovey,open,LAIVE MUSIC MPLS,profile,917,48,177,0,0,2026-01-28,2026-01-28,2026-07-11,Mid-size Playlist
[04] Peel Me Kindly • FLOWsutra Gone Banana Joke Gipsy JAZZ,open,Yes,Amora,open,Sacred Love Genie,profile,35,27,130,0,0,2025-12-10,2026-01-06,2026-07-11,Niche/Emerging Curator
[04] Peel Me Kindly • FLOWsutra Gone Banana Joke Gipsy JAZZ,open,Yes,PlayitSoft,open,Amine Iraqui,profile,61,71,391,0,0,2017-06-17,2026-03-23,2026-07-11,Mid-size Playlist
[05] Peel Me Kindly • FLOWsutra Gone Banana Joke Gipsy JAZZ,open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[05] Peel Me Kindly • FLOWsutra Gone Banana Joke Gipsy JAZZ,open,Yes,Whoavember 2 0 2 5,open,Erato KALliope,profile,11,7,29,0,0,2025-11-06,2025-12-24,2026-07-11,Niche/Emerging Curator (Repeat)
[05] Peel Me Kindly • FLOWsutra Gone Banana Joke Gipsy JAZZ,open,Yes,For Sweetness,open,Erato KALliope,profile,11,32,145,1,0,2025-12-09,2026-04-26,2026-07-11,Mid-size Playlist (Repeat)
[05] Peel Me Kindly • FLOWsutra Gone Banana Joke Gipsy JAZZ,open,Yes,Home,open,Sahand,profile,7,45,191,0,0,2020-11-20,2025-12-23,2026-07-11,Mid-size Playlist
[05] Peel Me Kindly • FLOWsutra Gone Banana Joke Gipsy JAZZ,open,Yes,Untitled Playlist,open,Jhh,profile,0,4,14,0,0,2025-12-10,2025-12-10,2026-07-11,Niche/Emerging Curator (Repeat)
[05] Peel Me Kindly • FLOWsutra Gone Banana Joke Gipsy JAZZ,open,Yes,emotions,open,Jhh,profile,0,32,127,0,0,2025-05-16,2025-12-31,2026-07-11,Mid-size Playlist (Repeat)
[01] Peel Me Kindly • FLOWsutra Gone Banana Joke Gipsy JAZZ,open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[01] Peel Me Kindly • FLOWsutra Gone Banana Joke Gipsy JAZZ,open,Yes,‘What The F**k’,open,Joshua Tree,profile,0,344,1842,1,0,2018-04-03,2026-03-04,2026-07-11,Generic Dump (low signal)
"[02] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Psychedelic Gipsy Dadadam Indie LOFI",open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[02] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Psychedelic Gipsy Dadadam Indie LOFI",open,Yes,DJ songs to remix,open,Absolutely DnB,profile,14,178,686,2,0,2024-03-15,2026-04-24,2026-07-11,Mid-size Playlist (Repeat)
"[02] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Psychedelic Gipsy Dadadam Indie LOFI",open,Yes,chilled mix,open,Absolutely DnB,profile,14,35,180,0,0,2016-06-16,2026-06-18,2026-07-11,Mid-size Playlist (Repeat)
"[02] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Psychedelic Gipsy Dadadam Indie LOFI",open,Yes,jazz blues,open,Skcopa,profile,24,16,69,0,0,2025-12-17,2025-12-19,2026-07-11,Niche/Emerging Curator
"[02] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Psychedelic Gipsy Dadadam Indie LOFI",open,Yes,france,open,ali,profile,0,1,3,0,0,2025-08-28,2025-12-13,2026-07-11,Niche/Emerging Curator (Repeat)
"[04] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Psychedelic Gipsy Doing Doing Indie Hip Hop LOFI",open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[10] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Classichedelic Americana BLUES",open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[10] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Classichedelic Americana BLUES",open,Yes,cafe,open,shantia,profile,3,39,162,1,0,2025-11-01,2026-06-22,2026-07-11,Mid-size Playlist
"[10] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Classichedelic Americana BLUES",open,Yes,old is gold,open,kododa77,profile,4,57,195,1,0,2017-09-05,2026-04-27,2026-07-11,Mid-size Playlist
"[10] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Classichedelic Americana BLUES",open,Yes,Birazda Romantik,open,Noyan Ayhan,profile,7,12,45,0,0,2025-12-19,2026-05-09,2026-07-11,Niche/Emerging Curator
"[10] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Classichedelic Americana BLUES",open,Yes,american,open,ali,profile,0,7,31,0,0,2025-12-05,2026-01-04,2026-07-11,Niche/Emerging Curator (Repeat)
"[05] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Psychedelic Gipsy Indie Trip Hip Hop LOFI",open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[Bonus] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Psychedelic Gipsy Accordion Gun It BURLESQUE",open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[06] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Psychedelic Gipsy Cello Trip Hip Hop Indie LOFI",open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[06] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Psychedelic Gipsy Cello Trip Hip Hop Indie LOFI",open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
"[06] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Psychedelic Gipsy Cello Trip Hip Hop Indie LOFI",open,Yes,all,open,artrsria,profile,0,354,1440,0,0,2025-08-04,2026-06-15,2026-07-11,Generic Dump (low signal)
"[06] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Psychedelic Gipsy Cello Trip Hip Hop Indie LOFI",open,Yes,Smooth,open,Tlendi,profile,1,63,216,0,0,2025-12-02,2026-02-23,2026-07-11,Mid-size Playlist
"[06] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Psychedelic Gipsy Cello Trip Hip Hop Indie LOFI",open,Yes,Driving2,open,Phiphat Lohrujinunt,profile,0,101,345,0,0,2025-03-17,2026-05-04,2026-07-11,Mid-size Playlist
"[09] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Classichedelic Americana BLUES",open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[07] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra  (Revolt Now) Psychedelic Dubby Americana Indie LoFi FOLK",open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[07] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra  (Revolt Now) Psychedelic Dubby Americana Indie LoFi FOLK",open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
"[07] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra  (Revolt Now) Psychedelic Dubby Americana Indie LoFi FOLK",open,Yes,Untitled Playlist,open,gixxer,profile,14,3,10,0,0,2025-12-18,2025-12-20,2026-07-11,Niche/Emerging Curator
"[07] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra  (Revolt Now) Psychedelic Dubby Americana Indie LoFi FOLK",open,Yes,Untitled Playlist,open,Jhh,profile,0,4,14,0,0,2025-12-10,2025-12-10,2026-07-11,Niche/Emerging Curator (Repeat)
"[07] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra  (Revolt Now) Psychedelic Dubby Americana Indie LoFi FOLK",open,Yes,Donn,open,Helio Correa,profile,4,37,133,1,0,2025-11-28,2026-02-03,2026-07-11,Mid-size Playlist
"[03] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Psychedelic Gipsy Trip Hop Indie LOFI",open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[03] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Psychedelic Gipsy Trip Hop Indie LOFI",open,No,Banana Sutra,open,3rd Ear,profile,1496,7,22,0,0,2026-01-13,2026-04-19,2026-07-11,Priority Curator
"[01] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Gipsy Oh Hi Psychedelic Indie LOFI",open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[08] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Classichedelic Americana Dubby Folky BLUES",open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[08] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Classichedelic Americana Dubby Folky BLUES",open,Yes,soundcloud mixes,open,Sneakyoctopus,profile,0,80,304,0,0,2026-04-30,2026-06-22,2026-07-11,Mid-size Playlist
"[08] They Call It Freedom (Oh Hi, Sweet Honey Bun) • BLOWsutra (Revolt Now) Classichedelic Americana Dubby Folky BLUES",open,Yes,Untitled Playlist,open,Michael Melad,profile,2,6,23,0,0,2025-12-19,2026-04-03,2026-07-11,Niche/Emerging Curator
[04] Why We Can't Be Brave - GROWsutra (Censored) Psychedelic Flamenco Dub Cello Fusion INDIE,open,Yes,Bananasutra,open,Lincoln Scott,profile,0,82,270,2,0,2026-05-21,2026-05-27,2026-07-11,Mid-size Playlist (Repeat)
[07] Why We Can't Be Brave - GROWsutra (Censored) Psychedelic Hip Hop Cello Indie Dub Fusion LOFI,open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[07] Why We Can't Be Brave - GROWsutra (Censored) Psychedelic Hip Hop Cello Indie Dub Fusion LOFI,open,Yes,Eats the Beats,open,Angus,profile,54,85,354,0,0,2026-03-29,2026-05-10,2026-07-11,Mid-size Playlist (Repeat)
[07] Why We Can't Be Brave - GROWsutra (Censored) Psychedelic Hip Hop Cello Indie Dub Fusion LOFI,open,Yes,BiG AL🙏,open,Angus,profile,54,121,497,0,0,2025-07-29,2026-05-11,2026-07-11,Mid-size Playlist (Repeat)
