ep_title,ep_url,ep_volume,ep_rating,sutra,genres,genres_full,ep_total_tracks,track_titles,track_ids,total_plays,total_likes,duration_total,artwork_url,artwork_lg_url,lyrics_title,lyrics_id,ep_in_app,ep_featured,ep_description,ep_songbook_title,created_at,playlist_names_clean
MAMA-B-C (Make America Mine Achtung Encore) • BLOWsutra MAxA Series EPx3,https://soundcloud.com/bananasutra/sets/mama-b-c-blowsutra-maxa-series-epx3,2,,BLOWsutra,"BANJO,DUB,INDIE,MANTRA","ACOUSTIC,BANJO,COUNTRY,DUB,INDIE,MANTRA,TRIP HOP",3,"Side B [01] MA-A Motherland Gone Dark • BLOWsutra Booya Country Bluegrass Harmonica BANJO, Side B [02] MA-A Motherland Gone Dark • BLOWsutra Acoustic Trip Hop Indie DUB, Side B [04] MA-A Motherland Gone Dark • BLOWsutra Cello Trip Hop INDIE MANTRA",,631,7,0:11:37,https://i1.sndcdn.com/artworks-uDzqzbtn80lOeo3H-hV475g-t500x500.png,https://i1.sndcdn.com/artworks-uDzqzbtn80lOeo3H-hV475g-t1080x1080.png,MAMA (Make America Mine Achtung),L-156,checked,,"3 tracks of circus critique. MAGA. MACA. MAMA. Make America Mine Achtung. Like a toddler in a war room with nukes and mommy issues. The sound: banjo, dub, and indie. Vol. 2, because one wasn't enough. Make America anything-but-this again.",Quack: MAxxxA Saga,2026-02-13 06:21,"BLOWsutra, BLUESsutra, DUBsutra, INDIEsutra"
Hi · My Name Is (Not Celine Dion) - Vol02 EPx11 - SHOWsutra Dubby Grass Burlesque Edition,https://soundcloud.com/bananasutra/sets/hi-my-name-is-not-celine-dion-vol02-epx11-showsutra-dubby-grass-burlesque-edition,2,,SHOWsutra,"BANJO,BURLESQUE,DUB,FOLK,JAZZ","BANJO,BURLESQUE,COUNTRY,DUB,FOLK,JAZZ,PSYCHEDELIC",11,"[01] Hi, My Name Is (Not Celine Dion) - SHOWsutra Bluesy Burlesque DUB, [02] Hi, My Name Is (Not Celine Dion) - SHOWsutra Burlesque Country Fiddle BANJO, [03] Hi, My Name Is (Not Celine Dion) - SHOWsutra Burlesque Banjo FOLK, [04] Hi, My Name Is (Not Celine Dion) - SHOWsutra PBGal Burlesque Piano Bar FOLK, [05] Hi, My Name Is (Not Celine Dion) - SHOWsutra I Burlesque You Not JAZZ, [06] Hi, My Name Is (Not Celine Dion) - SHOWsutra Circus Accordion Jazz BURLESQUE, [07] Hi, My Name Is (Not Celine Dion) • SHOWsutra Psychedelic Circus BURLESQUE, [08] Hi, My Name Is (Not Celine Dion) • SHOWsutra Cello Circus Waltz BURLESQUE, [09] Hi, My Name Is (Not Celine Dion) • SHOWsutra Cello Circus Waltz BURLESQUE, [10] Hi, My Name Is (Not Celine Dion) • SHOWsutra Cello Circus Waltz BURLESQUE, [11] Hi, My Name Is (Not Celine Dion) • SHOWsutra Cello Circus Waltz BURLESQUE",,2089,13,0:38:21,https://i1.sndcdn.com/artworks-8AeGeNBuRUKrnybC-5NKduw-t500x500.png,https://i1.sndcdn.com/artworks-8AeGeNBuRUKrnybC-5NKduw-t1080x1080.png,"Hi, My Name Is (Not Celine Dion)",L-99,checked,,"A 11-track luminous ride that takes nothing seriously except joy. Hi, my name is... not Celine Dion. (But she inspired me.) Served in banjo, burlesque, and dub. Vol. 2, because one wasn't enough. Welcome to the Fanana club.",Play: FANANA (party),2025-10-17 10:17,"BANJOsutra, BURLESQUEsutra, BURLESQUEsutra (Best Of), DUBsutra, FOLKsutra, JAZZsutra, SHOWsutra : FANANA Club, SHOWsutra where bananas play"
No · I'm Not Being Political (circa 2026) ⚉ Vol. 2 EPx10 ⚉ BLOWsutra Quacks Gone Wrong,https://soundcloud.com/bananasutra/sets/no-im-not-being-political-circa-2026-blowsutra-epx10,2,,BLOWsutra,"LOFI,DUB,INDIE","LOFI,DUB,INDIE",10,"[01] No, I'm Not Being Political • BLOWsutra Psychedelic Folk Poetry Bridges the DUB, [02] No, I'm Not Being Political • BLOWsutra Psychedelic Folk Poetry Bridges the DUB, [03] No, I'm Not Being Political • BLOWsutra Psychedelic Folk Poetry Bridges the DUB, [04] No, I'm Not Being Political • BLOWsutra Psychedelic Gipsy Circus Ragga DUB, [05] No, I'm Not Being Political • BLOWsutra Psychedelic Gipsy Circus Ragga DUB, [06] No, I'm Not Being Political • BLOWsutra Psychedelic Gipsy Circus Ragga DUB, [07] No, I'm Not Being Political • BLOWsutra Psychedelic Gipsy Circus Ragga DUB, [08] No, I'm Not Being Political • BLOWsutra Hypnotick Psychedelick Motorick LOFI, [09] No, I'm Not Being Political • BLOWsutra Hypnotick Psychedelick Motorick LOFI, [10] No, I'm Not Being Political • BLOWsutra Psychedelic Post-Punk PB Gal BURLESQUE",,13249,122,0:40:12,https://i1.sndcdn.com/artworks-IZ8a3FakdTggbyZU-ULxipg-t500x500.png,https://i1.sndcdn.com/artworks-IZ8a3FakdTggbyZU-ULxipg-t1080x1080.png,"No, I'm Not Being Political (CIRCA 2026)",L-169,checked,,"A 10 track sequel of the 2025 story... updated with the Big Beautifool Bill, miscarriages counting as murder, illegal wars, dystopian galore etc... because guess what, fascism never gets better.","Speak: APES (gone wrong),EP: Criminals · EP: Criminals,Ask: BERTRAND (knows) · Speak: APES (gone wrong),EP: Criminals,World: FRENCHsutra",2026-05-10 05:53,"BLOWsutra, BLOWsutra : APES (gone wrong), BURLESQUEsutra, DUBsutra, DUBsutra (Best Of), LOFIsutra, LOFIsutra (Best Of), ROCKsutra (Best Of)"
Stymied Felon goes Stymy Stymy Yuck Encore - Freee Bonus EPx2 VOL.02,https://soundcloud.com/bananasutra/sets/stymied-felon-goes-stymy-stymy-yuck-encore-freee-bonus-epx2-vol02,2,,QUACKsutra,LOFI,"LOFI,HIP HOP",2,"[01] Stymied Stymied Yuck (what shall we hope for now) - DUBsutra, [02] Stymied Stymied Whack (what shall we hope for now) - DUBsutra",,426,4,0:05:48,https://i1.sndcdn.com/artworks-MnjuWCHszuAJt8sg-DJvk4g-t500x500.png,https://i1.sndcdn.com/artworks-MnjuWCHszuAJt8sg-DJvk4g-t1080x1080.png,Stymy Stymy Yuck,L-234,checked,,"2 lo-fi tracks for the ones who still give a damn. Stymy. Bleh. Yuck. Sometimes politics only has one syllable. Or two, or five, like that Shimy Shimy Yeah song. You know? Volume 2 hits different. Quack quack. You know who you are.",Quack: DUCK (shady),2025-04-22 19:11,"BLOWsutra, DUBsutra, QUACKsutra : DUCK (shady), QUACKsutra where we sing FU"
Male Fantasies • CheekySUTRA EPx6 VOL. 02,https://soundcloud.com/bananasutra/sets/male-fantasies-cheekysutra-epx6-vol-02,2,,BLOWsutra,INDIE,INDIE,6,"[1] Male Fantasies • EPx6 VOL. 02 • JAZZsutra, [2] Male Fantasies • EPx6 VOL. 02 • BURLESQUEsutra, [3] Male Fantasies • EPx6 VOL. 02 • BASSsutra, [4] Male Fantasies • EPx6 VOL. 02 • LOFIsutra, [5] Male Fantasies • EPx6 VOL. 02 • INDIEsutra, [6] Male Fantasies • EPx6 VOL. 02 • BANJOsutra",,1000,6,0:20:32,https://i1.sndcdn.com/artworks-VQwphayyp6Az5g1b-6E63wg-t500x500.png,https://i1.sndcdn.com/artworks-VQwphayyp6Az5g1b-6E63wg-t1080x1080.png,Males Fantasies (vol2),L-155,checked,,"6 indie tracks disguised as music. Up on a pedestal, put there by someone else's fantasy. Inspired by Margaret Atwood. This is Vol. 2—the saga deepens. Ego, meet your reflection.",Speak: EGO (gone loco),2025-04-20 01:19,"BANJOsutra, BURLESQUEsutra, INDIEsutra, JAZZsutra, LOFIsutra"
Wet (Prickly) Peaches vol.2,https://soundcloud.com/bananasutra/sets/wet-prickly-peaches-vol2,2,,FLOWsutra,BLUES,BLUES,9,"Wet Peaches • Cello INDIEsutra, Wet Peaches • Cello INDIEsutra (1), Wet Peaches • Cello INDIEsutra (2), Wet Peaches • Cello INDIEsutra (3), Wet Peaches • DUBsutra (1), Wet Peaches • DUBsutra (2), Wet Peaches • DUBsutra (3), Wet Peaches • JAZZsutra, Wet Peaches • Blues BANJOsutra",,2096,33,0:27:28,https://i1.sndcdn.com/artworks-y6GNuYSUFwSvEtI4-VH6lnQ-t500x500.jpg,https://i1.sndcdn.com/artworks-y6GNuYSUFwSvEtI4-VH6lnQ-t1080x1080.jpg,Wet (Prickly) Peaches vol.2,L-285,checked,,"A solid half-hour of gleeful absurdity, across 9 tracks. What Jefferson Airplane would sound like as a haunting psychedelic ode to radical intimacy. Vol. 2, because some songs are cheekier than others. Served in blues. Volume 2 hits different. Where trust gets tender.","Trust: WET (my friend),EP: Peachy",2025-02-08 23:13,"BANJOsutra, BLUESsutra, BLUESsutra (Best Of), DUBsutra, FLOWsutra : WET (my friend), INDIEsutra, JAZZsutra, SHOWsutra where bananas play"
Poetry Matters ☰ BANJOsutra EPx2,https://soundcloud.com/bananasutra/sets/poetry-matters-banjosutra-ep,2,,GLOWsutra,"BANJO,BLUES","BANJO,BLUES",5,"Poetry Matters (1) ☰ BANJOsutra dream, Poetry Matters (2) ☰ BANJOsutra dream, Poetry Matters (I believe) DUBsutra",,775,9,0:11:40,https://i1.sndcdn.com/artworks-2YAEhVqYbh7DwilS-Nd8dqg-t500x500.jpg,https://i1.sndcdn.com/artworks-2YAEhVqYbh7DwilS-Nd8dqg-t1080x1080.jpg,Poetry Matters,L-189,checked,,5 tracks of beauty that bleeds. Question my empathy. I dare you. (Poetry has entered the chat.) Banjo and blues grooves from end to end. This is Vol. 2—the saga deepens. Poetry as essential infrastructure.,Bless: POET(ry),2025-01-10 09:33,"BANJOsutra, DUBsutra, FOLKsutra, FOLKsutra (Best Of), GLOWsutra : POET(ry), GLOWsutra where gratitude feeds, GROWsutra where we be brave, JAZZsutra, SINGLEsutra Exclusive SoundCloud (woo)"
Sidération - The Sky Stood Still - EPx6 VOL. 2 of 4,https://soundcloud.com/bananasutra/sets/sideration-the-sky-stood-still-epx6-vol-2-of-4,2,,BLOWsutra,JAZZ,JAZZ,6,"[01] Sidération - The Sky Stood Still - Revolution JAZZsutra, [02] Sidération - The Sky Stood Still 2 - Revolution JAZZ BURLESQUEsutra, [03] Sidération - The Sky Stood Still 4 - Revolution BLUESsutra, [04] Sidération - The Sky Stood Still 2 - Revolution BLUESsutra, [05] Sidération - The Sky Stood Still 5 - Revolution FOLKsutra, [06] Sidération - The Sky Stood Still 3 - Revolution MANTRAsutra",,2043,20,0:18:19,https://i1.sndcdn.com/artworks-gwDy1gyG7fsttlqv-odJ2KA-t500x500.png,https://i1.sndcdn.com/artworks-gwDy1gyG7fsttlqv-odJ2KA-t1080x1080.png,Sidération (The Sky Stood Still),L-224,checked,,"6 jazz tracks steeped in equal parts fury and love. The sky stood still. The oath was mocked. The bible dropped. And we stood, turned to stone. Volume 2 hits different. Revolution as a daily practice.","Speak: REVOLT (now),EP: Sidération",2025-05-26 00:39,"BLOWsutra, BLOWsutra : REVOLT (now), BLUESsutra, BLUESsutra (Best Of), BURLESQUEsutra, FOLKsutra, FOLKsutra (Best Of), HIDDEN PEELS, JAZZsutra, JAZZsutra (Best Of), MANTRAsutra, Playlist Sidération Gone Bananas x29, QUACKsutra where we sing FU"
Everybody Knows EP x6 : INDIEsutra,https://soundcloud.com/bananasutra/sets/everybody-knows-epx6-indie-rocksutra,2,,KNOWsutra,INDIE,INDIE,6,"Everybody Knows (not) [1], Everybody Knows (not) [3], Everybody Knows (not) [2], Everybody Knows (not) [4], Everybody Knows (not) [5]",,806,3,0:14:37,https://i1.sndcdn.com/artworks-idU4oy8bvs1SNH2k-5V1pjg-t500x500.png,https://i1.sndcdn.com/artworks-idU4oy8bvs1SNH2k-5V1pjg-t1080x1080.png,Everybody Knows,L-72,checked,,"A 6-track sun-drunk hymn that stares history in the face. Everybody knows the truth. Now what? Channeling Leonard Cohen, obviously. Vol. 2, because one wasn't enough. The peace prayer that won't shut up.",Ask: PEACE (not war),2025-01-15 00:59,"BURLESQUEsutra, INDIEsutra, KNOWsutra where questions matter, LOFIsutra, MANTRAsutra, ROCKsutra"
Serial BLOWers ⭐︎ LoFi Burlesque Blues Vol. 02 EPx7,https://soundcloud.com/bananasutra/sets/serial-blowers-vol2-epx7,2,,QUACKsutra,LOFI,LOFI,7,"[01] Serial Blowerrrs - QUACKsutra Tzigane Hip Hop Fusion Indie LOFI, [02] Serial Blowerrrs • BLOWsutra Tzigane Acoustic LOFI, [03] Serial Blowerrrs - QUACKsutra Tzigane Hip Hop Fusion Indie LOFI, [04] Serial Blowerrrs - QUACKsutra IBYN post-punk rock BURLESQUE, [05] Serial Blowerrrs - QUACKsutra pbgal post-punk rock BURLESQUE, [06] Serial Blowerrrs - QUACKsutra IBYN post-punk rock BURLESQUE, [07] Serial Blowerrrs - QUACKsutra Hide you Banjo Country Bluegrass FOLK",,1251,20,0:26:24,https://i1.sndcdn.com/artworks-5TQSmV5yKqLtxWvG-YoTiqQ-t500x500.png,https://i1.sndcdn.com/artworks-5TQSmV5yKqLtxWvG-YoTiqQ-t1080x1080.png,Serial Blowers Vol.2,L-425,,,"There's Serial Killers, and then there's Serial BLOWerrrs... same same, you know? 7 tracks, 3 styles, same old poo story.",,2026-06-20 12:17,"BLOWsutra, BURLESQUEsutra, FOLKsutra, LOFIsutra"
A Man's a Man and A' That (à la bananasutra) EPx3 - VOL. 02 - Revolution Forever,https://soundcloud.com/bananasutra/sets/a-mans-a-man-and-a-that-a-la-bananasutra-epx3-vol-02-revolution-forever,2,,BLOWsutra,"LOFI,MANTRA","LOFI,MANTRA,TRIP HOP",3,"[01] A Man's a Man and A' That - VOL. 02 - A Spin on Robert Burns' Revolutionary Song - TripHop LOFI, [02] A Man's a Man and A' That - VOL. 02 - A Spin on Robert Burns' Revolutionary Song - Capela MANTRA LOFI, [03] A Man's a Man for A' That - VOL. 02 - A Spin on Robert Burns' Revolutionary Song - DRUM MANTRA",,933,9,0:09:42,https://i1.sndcdn.com/artworks-1bqixGWYedpZR647-tZkbFA-t500x500.png,https://i1.sndcdn.com/artworks-1bqixGWYedpZR647-tZkbFA-t1080x1080.png,A Man's a Man and A' That,L-5,checked,,"3 tracks of truth with teeth. Robert Burns wrote it over 200 years ago. The crown is still a stamped disguise. Channeling Robert Burns, obviously. Vol. 2, because one wasn't enough. A cover, reborn.",Speak: REVOLT (now),2025-04-25 03:30,"BLOWsutra : REVOLT (now), INDIEsutra, KNOWsutra where questions matter, LOFIsutra, MANTRAsutra, MANTRAsutra (Best Of)"
Tell The Truth (encore) KNOWsutra EPx9 Vol. 04,https://soundcloud.com/bananasutra/sets/tell-the-truth-encore-knowsutra-epx9-vol-04,3,,KNOWsutra,"BANJO,BLUES,ROCK","BANJO,BLUES,PSYCHEDELIC,ROCK",9,"[01] Tell The Truth • KNOWsutra Bluesy ROCK Cover, [02] Tell The Truth • KNOWsutra Bluesy ROCK Cover, [03] Tell The Truth • KNOWsutra Bluesy ROCK Cover, [04] Tell The Truth • KNOWsutra Psychedelic Bass Bluesy ROCK Cover, [05] Tell the Truth (Remastered) • KNOWsutra Psychedelic Banjo Brush Drum Replay BLUES, [06] Tell The Truth • KNOWsutra Cello BLUES Cover, [07] Tell the Truth (Remastered) • KNOWsutra Psychedelic Banjo Clarinet Replay BLUES, [08] Tell The Truth • KNOWsutra True BLUES Cover, [BONUS] Tell the truth - Accordion BURLESQUEsutra",,11332,190,0:37:21,https://i1.sndcdn.com/artworks-64Uv99JMUudNjTVz-iC67zQ-t500x500.png,https://i1.sndcdn.com/artworks-64Uv99JMUudNjTVz-iC67zQ-t1080x1080.png,Tell The Truth,L-239,checked,,"A solid half-hour of raw sense-making, across 9 tracks. Tell the truth. Even when it's inconvenient. Especially then. Served in banjo, blues, and rock. This is Vol. 3—the saga deepens. Over 10k plays and counting—clearly something landed.",Ask: (Naked) TRUTH,2025-11-02 04:28,"BLUESsutra, BLUESsutra (Best Of), BURLESQUEsutra, KNOWsutra : (naked) TRUTH, KNOWsutra where questions matter, ROCKsutra, ROCKsutra (Best Of)"
Male Fantasies - bananasutra EPx2 Vol. 03,https://soundcloud.com/bananasutra/sets/male-fantasies-bananasutra-epx2-vol-03,3,,BLOWsutra,INDIE,INDIE,2,"[01] Male Fantasies • Minimal Vocal JAZZsutra, [02] Male Fantasies • Minimal DRUM LOFIsutra",,1651,12,0:07:19,https://i1.sndcdn.com/artworks-xSBf70BkIjbkDGPA-9368AQ-t500x500.png,https://i1.sndcdn.com/artworks-xSBf70BkIjbkDGPA-9368AQ-t1080x1080.png,Male Fantasies,L-154,checked,,"A 2-track dark bloom that holds ego up to a funhouse mirror. The pedestal they built for you wasn't a gift. It was a trap. A nod to Margaret Atwood. This is Vol. 3—the saga deepens. Ego, meet your reflection.",Speak: EGO (gone loco),2025-05-02 03:14,"BLOWsutra, BLOWsutra : EGO (gone loco), BLUESsutra (Best Of), JAZZsutra (Best Of), LOFIsutra"
Everybody Knows ✔ Vol. 03 - EPx7 ✔ KNOWsutra Gipsy Trip Hop Truth Prayer Dream,https://soundcloud.com/bananasutra/sets/everybody-knows-vol-03-epx7-knowsutra-gipsy-trip-hop-truth-prayer-dream,3,,KNOWsutra,"BLUES,BURLESQUE,DUB,INDIE,JAZZ,LOFI","BLUES,BURLESQUE,DUB,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC,TRIP HOP",7,"[01] Everybody Knows • KNOWsutra Burlesque Trip Hop Indie Piano BLUES, [02] Everybody Knows • KNOWsutra Burlesque Trip Hop Indie Dub Piano BLUES, [03] Everybody Knows • KNOWsutra Psychedelic Trip Hop Cello Piano Waltz INDIE, [04] Everybody Knows • KNOWsutra Burlesque Trip Hop Piano Jazz INDIE, [05] Everybody Knows • KNOWsutra Psychedelic Trip Hop Cello Waltz INDIE, [06] Everybody Knows • KNOWsutra Burlesque Trip Hop Wa Wa Jazz Bass INDIE, [07] Everybody Knows • KNOWsutra Psychedelic Trip Hop Cello Piano Waltz LoFi INDIE",,4552,57,0:28:35,https://i1.sndcdn.com/artworks-WS97VCa9dwPRoGyv-ajY3dQ-t500x500.png,https://i1.sndcdn.com/artworks-WS97VCa9dwPRoGyv-ajY3dQ-t1080x1080.png,Everybody Knows,L-72,checked,checked,"Seven tracks of humble pep talk and agnostic prayer. The KNOWsutra spine in one EP: the things we already know but pretend not to, named out loud so we can stop pretending. Leonard Cohen wrote the original ""Everybody Knows"" in 1988 and it hasn't aged a day; this is the conversation with him. Read his poem alongside this EP, as Banana puts it, and we win twice.",Ask: PEACE (not war),2025-11-03 04:34,"BLUESsutra, BLUESsutra (Best Of), INDIEsutra, INDIEsutra (Best Of), JAZZsutra (Best Of), KNOWsutra : (naked) TRUTH, KNOWsutra where questions matter"
Hi · My Name Is (Not Celine Dion) - Vol03 EPx11 - SHOWsutra Gipsy Trip Hop World LoFi Edition,https://soundcloud.com/bananasutra/sets/hi-my-name-is-not-celine-dion-vol03-epx11-showsutra-gipsy-trip-hop-world-lofi-edition,3,,SHOWsutra,LOFI,"GIPSY,LOFI,TRIP HOP",11,"[01] Hi, My Name Is (Not Céline Dion) - SHOWsutra Gipsy Fusion Trip Hop World LOFI, [02] Hi, My Name Is (Not Céline Dion) - SHOWsutra Gipsy Fusion Trip Hop World LOFI, [03] Hi, My Name Is (Not Céline Dion) - SHOWsutra Gipsy Fusion Trip Hop World LOFI, [04] Hi, My Name Is (Not Céline Dion) - SHOWsutea Gipsy Fusion Trip Hop World LOFI, [05] Hi, My Name Is (Not Céline Dion) - SHOWsutra Gipsy Fusion Trip Hop World LOFI, [06] Hi, My Name Is (Not Céline Dion) - SHOWsutra Gipsy Fusion Trip Hop World LOFI, [07] Hi, My Name Is (Not Céline Dion) - SHOWsutea Gipsy Fusion Trip Hop World LOFI, [08] Hi, My Name Is (Not Céline Dion) - SHOWsutra Gipsy Fusion Trip Hop World LOFI, [09] Hi, My Name Is (Not Céline Dion) - SHOWsutra Gipsy Fusion Trip Hop World LOFI, [10] Hi, My Name Is (Not Céline Dion) - SHOWsutra Gipsy Fusion Trip Hop World LOFI, [11] Hi, My Name Is (Not Céline Dion) - SHOWsutra Gipsy Fusion Trip Hop World LOFI",,2387,30,0:40:18,https://i1.sndcdn.com/artworks-F6v264OYqZyCDfpy-bKUKiA-t500x500.png,https://i1.sndcdn.com/artworks-F6v264OYqZyCDfpy-bKUKiA-t1080x1080.png,"Hi, My Name Is (Not Celine Dion)",L-99,checked,,"11 lo-fi tracks steeped in equal parts fury and love. Hi, my name is... not Celine Dion. (But she inspired me.) Vol. 3, because one wasn't enough. Welcome to the Fanana club.",Play: FANANA (party),2025-10-17 10:24,"LOFIsutra, LOFIsutra (Best Of), SHOWsutra : FANANA Club, SHOWsutra where bananas play"
Sidération Blues - A Song of Wrong - EPx7 Vol 3 of 4,https://soundcloud.com/bananasutra/sets/sideration-blues-a-song-of-wrong-epx7-vol-3-of-4,3,,BLOWsutra,BLUES,BLUES,7,"[01] Sideration Blues Revolution - A Song of Wrong - BLUESsutra, [02] Sidération Blues Revolution - A Song of Wrong - BLUESsutra, [03] Sidération Blues Revolution - A Song of Wrong - BLUESsutra, [04] Sidération Blues Revolution - A Song of Wrong - BLUESsutra, [05] Sidération Blues Revolution - A Song of Wrong - BLUESsutra, [06] Sideration - No Velvet Scream - BLUESsutra, [07] Sideration - No Velvet Scream - BLUESsutra",,3392,31,0:23:24,https://i1.sndcdn.com/artworks-m0yZE3BD5czpTSpy-yzAs5A-t500x500.png,https://i1.sndcdn.com/artworks-m0yZE3BD5czpTSpy-yzAs5A-t1080x1080.png,Sidération Blues,L-225,checked,,"A 7-track dark bloom that goes where the music leads. Sidération's in the marrow, where deep breaths forget to grow. This is a song that sings of wrong. The sound: blues. Vol. 3, because one wasn't enough. Revolution as a daily practice.","Speak: REVOLT (now),EP: Sidération",2025-05-26 00:46,"BLUESsutra, BLUESsutra (Best Of), Playlist Sidération Gone Bananas x29, QUACKsutra where we sing FU"
Poetry Matters EP vol.3,https://soundcloud.com/bananasutra/sets/poetry-matters-ep-vol3,3,,GLOWsutra,"FOLK,LOFI,MANTRA","FOLK,LOFI,MANTRA",3,"Poetry Matters • Folk DUBsutra, Poetry Matters • LOFI DUBsutra, Poetry Matters • Mantra DRUMsutra",,562,8,0:10:10,https://i1.sndcdn.com/artworks-2YAEhVqYbh7DwilS-Nd8dqg-t500x500.jpg,https://i1.sndcdn.com/artworks-2YAEhVqYbh7DwilS-Nd8dqg-t1080x1080.jpg,Poetry Matters,L-189,checked,,"A quick 10-minute burst of beauty that bleeds, across 3 tracks. Question my empathy. I dare you. (Poetry has entered the chat.) The sound: folk, lo-fi, and mantra. This is Vol. 3—the saga deepens. Poetry as essential infrastructure.",Bless: POET(ry),2025-01-19 05:28,"BOWsutra the last of 7 sutras · it's divine <3, DUBsutra, GLOWsutra : POET(ry), GLOWsutra where gratitude feeds, HIDDEN PEELS, KNOWsutra where questions matter, LOFIsutra, MANTRAsutra, MANTRAsutra (Best Of)"
FOTUS CIRCUS ★ VOL.3 EPx9 ★ BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/fotus-circus-vol3-epx9-burlesquesutra,3,,QUACKsutra,"BANJO,BURLESQUE,DUB,FOLK,MANTRA","BANJO,BURLESQUE,DUB,FOLK,MANTRA,RAGGA",9,"[01] FOTUS Circus VOL. 03 • Angel Eyes, Devil Lies • Folk Banjo QUACKsutra, [02] FOTUS Circus VOL. 03 • Angel Eyes, Devil Lies • Folky BANJO QUACKsutra, [03] FOTUS Circus VOL. 03 • Angel Eyes, Devil Lies • Dub QUACKsutra, [04] FOTUS Circus VOL. 03 • Angel Eyes, Devil Lies • Banjo QUACKsutra, [05] FOTUS Circus VOL. 03 • Murica, when will you be angelic  • Accordion QUACKsutra, [06] FOTUS Circus VOL. 03 • When will you be angelic (Ginzberg’s Horror Show) • BURLESQUE QUACKsutra, [07] FOTUS Circus VOL. 03 • When will you be angelic • BURLESQUE QUACKsutra, [08] FOTUS Circus VOL. 03 • Angel Eyes, Devil Lies • Ragga DUB QUACKsutra, [09] FOTUS Circus  VOL. 03 • Angel Eyes, Devil Lies • MANTRA QUACKsutra",,2422,16,0:28:23,https://i1.sndcdn.com/artworks-TISJ7mgoFUnIyF3o-Nc2YDg-t500x500.png,https://i1.sndcdn.com/artworks-TISJ7mgoFUnIyF3o-Nc2YDg-t1080x1080.png,FOTUS Circus: Ginsberg Hollow (Horror) Show,L-82,checked,,"A 9-track shadow-walk that stays wide awake through the circus. It's the Allen Ginsberg Show (in ducklandia). Good joke. And FOTUS rhymes with anus. Inspired by Allen Ginsberg. Vol. 3, because one wasn't enough.",Quack: FOTUS Circus,2025-05-21 02:07,"BANJOsutra, BURLESQUEsutra (Best Of), FOTUS CIRCUS Playlist An American Freaks Show, MANTRAsutra, QUACKsutra : FOTUS Circus"
