ep_title,ep_url,ep_in_app,ep_featured,ep_description,duration_total,sutra,ep_volume,ep_total_tracks,total_plays,total_likes,genres,genres_full,ep_rating,artwork_url,artwork_lg_url,lyrics_title,lyrics_id,ep_songbook_title,created_at,playlist_names_clean
Rainbows in the Clouds • GLOWsutra Dub LoFi Blues,https://soundcloud.com/bananasutra/sets/rainbows-in-the-clouds-glowsutra-dub-lofi-blues,checked,checked,"Fourteen tracks of gratitude with teeth. Maya Angelou said be a rainbow in someone's cloud; Banana spent an EP figuring out what that means in practice, and dedicated this version to her friend Sri, who left after a brave five-year battle and who would have laughed at every verse. Beyond labels, lines, tiers, bias, noise, and fears: a song for everyone daring not to fit the square.",0:33:40,GLOWsutra,1,14,16010,184,"BANJO,BLUES,DUB,FOLK,INDIE,JAZZ,LOFI","BANJO,BLUES,COUNTRY,DUB,FOLK,GIPSY,INDIE,JAZZ,LOFI",,https://i1.sndcdn.com/artworks-OuzjTqyXc8wz8Uv9-0cXu0Q-t500x500.png,https://i1.sndcdn.com/artworks-OuzjTqyXc8wz8Uv9-0cXu0Q-t1080x1080.png,Rainbows in the Clouds,L-202,Bless: RAINBOWS (in my clouds),2026-01-24 05:17,"BLUESsutra, BLUESsutra (Best Of), DUBsutra, DUBsutra (Best Of), FOLKsutra, GLOWsutra : RAINBOWS (in my clouds), GLOWsutra where gratitude feeds, INDIEsutra, LOFIsutra, LOFIsutra (Best Of)"
Read Me Harder (BB is for Banned Books) ☆ SHOWsutra Side A+B EPx19,https://soundcloud.com/bananasutra/sets/read-me-harder-bb-is-for-banned-books-showsutra-side-ab-epx19,checked,,A 19-track shadow-walk that lights up whatever it touches. They banned the books but not the beat. BB is for Banned Books — and Badass Brains. Read harder. Inspired by Margaret Atwood. Resonated: 9k plays and 67 likes so far. Uncensored. Obviously.,1:02:22,SHOWsutra,1,19,9672,67,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,ROCK","BANJO,BLUES,BURLESQUE,COUNTRY,DUB,FOLK,HIP HOP,INDIE,JAZZ,LOFI,PSYCHEDELIC,ROCK",,https://i1.sndcdn.com/artworks-AsBdOuYSmx4CVzKs-Y8zKhQ-t500x500.png,https://i1.sndcdn.com/artworks-AsBdOuYSmx4CVzKs-Y8zKhQ-t1080x1080.png,Read Me Harder (BB is for Banned Books),L-203,Speak: CENSOR(ed),2025-10-21 03:56,"BLOWsutra : CENSOR(ed), BLUESsutra, BLUESsutra (Best Of), BURLESQUEsutra, BURLESQUEsutra (Best Of), DUBsutra, ROCKsutra, SHOWsutra where bananas play"
Reason over Reverence (No need for God) ☷ KNOWsutra EPx6,https://soundcloud.com/bananasutra/sets/reason-over-reverence-no-need-for-god-knowsutra-epx6,checked,,"A 19-minute ride of holy doubt, across 6 tracks. They built heaven on fear. Reason is a better foundation. A nod to Bertrand Russell. Holy questions, no holy answers.",0:19:56,KNOWsutra,1,6,1750,16,"BANJO,BLUES","BANJO,BLUES",,https://i1.sndcdn.com/artworks-52aEtWxS2ijbwMuq-syAe6A-t500x500.png,https://i1.sndcdn.com/artworks-52aEtWxS2ijbwMuq-syAe6A-t1080x1080.png,Reason Over Reverence,L-205,Dare: GOD (etc.),2025-06-24 01:57,"BANJOsutra, BLUESsutra, BURLESQUEsutra, DUBsutra, FOLKsutra, GROWsutra : GOD (etc), INDIEsutra, JAZZsutra, KNOWsutra : BERTRAND (mon chéri)"
Relative Steve - KNOWsutra Hip de la HoP EPx2 Bass Interlude,https://soundcloud.com/bananasutra/sets/relative-steve-knowsutra-hip-de-la-hop-epx2-bass-interlude,checked,,"2 tracks of clarity with claws. Is truth relative, Steve? A vintage hip hop song asking the dumb recycled questions. Yo. Served in lo-fi. Ego, meet your reflection.",0:03:54,BLOWsutra,1,2,362,7,LOFI,"LOFI,HIP HOP",,https://i1.sndcdn.com/artworks-lhsvkiQu3Jgy5T0S-iRyHyQ-t500x500.png,https://i1.sndcdn.com/artworks-lhsvkiQu3Jgy5T0S-iRyHyQ-t1080x1080.png,Relative Steve,L-206,Speak: EGO (gone loco),2025-08-08 01:02,"KNOWsutra : (naked) TRUTH, KNOWsutra where questions matter, LOFIsutra"
RHINOCEROSS ♦ EPx7 ♦ BLOWsutra Surreal Real Poetry,https://soundcloud.com/bananasutra/sets/rhinoceross-epx7-blowsutra-surreal-real-poetry,checked,,"7 tracks of circus critique. When everyone who is right becomes a rhinoceros. One song on the far right lane, looking out at a world gone insane. With a wink to Eugene Ionesco. The apes are at it again.",0:33:21,BLOWsutra,1,7,1773,21,"BLUES,BURLESQUE,DUB,FOLK,INDIE,LOFI,ROCK","BLUES,BURLESQUE,DUB,FOLK,INDIE,LOFI,PSYCHEDELIC,ROCK",,https://i1.sndcdn.com/artworks-WaElY6xZh0PPyRbQ-4p9Ziw-t500x500.png,https://i1.sndcdn.com/artworks-WaElY6xZh0PPyRbQ-4p9Ziw-t1080x1080.png,Rhinoceross,L-208,Speak: APES (gone wrong),2025-09-24 17:55,"BLOWsutra, BLOWsutra : APES (gone wrong), BLUESsutra, DUBsutra, INDIEsutra, LOFIsutra, ROCKsutra"
Rise Up · You Naked Peoples (Freedom Rings) ☆ BLOWsutra Victor Hugo Revolution Song,https://soundcloud.com/bananasutra/sets/rise-up-you-naked-peoples-blowsutra-victor-hugo-revolution,checked,,"A 2-track bright spell that dares you to show up. Victor Hugo would approve. Rise up, ye naked peoples. Freedom rings. Heed the call. Channeling Victor Hugo, obviously. Revolution as a daily practice.",0:06:41,BLOWsutra,1,2,565,5,FOLK,FOLK,,https://i1.sndcdn.com/artworks-XITSzbW3Jfw7E2Bb-d1yIpQ-t500x500.png,https://i1.sndcdn.com/artworks-XITSzbW3Jfw7E2Bb-d1yIpQ-t1080x1080.png,"Rise Up, You Naked Peoples (Freedom Rings)",L-209,Speak: REVOLT (now),2026-02-16 00:22,"BLOWsutra, FOLKsutra"
RUN (now · if you can),https://soundcloud.com/bananasutra/sets/run-now-if-you-can,checked,checked,"Twenty-two tracks of plain sense. RUN is the alarm bell, written when the freakshow stopped being funny and the duck purge began. The unedited description is part of the work; it harmonizes with the local chaos. Sharp medicine. Not a permanent address.",1:17:34,QUACKsutra,1,22,9622,84,"BLUES,DUB,FOLK","BLUES,DUB,FOLK",,https://i1.sndcdn.com/artworks-5ysLQg1Z7QHERkaa-XU5K0Q-t500x500.jpg,https://i1.sndcdn.com/artworks-5ysLQg1Z7QHERkaa-XU5K0Q-t1080x1080.jpg,RUN (Now If You Can),L-210,Quack: DUCK (shady),2025-05-19 05:33,"BANJOsutra, BLOWsutra, BLOWsutra : REVOLT (now), BLUESsutra, FOLKsutra"
Second Hand Smoke (of) Arrogant Hearts - BLOWsutra EGO Therapy EPx6,https://soundcloud.com/bananasutra/sets/second-hand-smoke-of-arrogant-hearts-blowsutra-ego-therapy-epx6,checked,,"A 17-minute ride of ego in the mirror, across 6 tracks. You didn't start the fire. You're still choking. The sound: banjo, burlesque, and dub. Ego, meet your reflection.",0:17:53,BLOWsutra,1,6,4688,50,"BANJO,BURLESQUE,DUB,INDIE,LOFI,MANTRA","BANJO,BURLESQUE,DUB,GIPSY,INDIE,LOFI,MANTRA,SOUL,TRIP HOP",,https://i1.sndcdn.com/artworks-Tee0LuKXPZj5MLJY-pyJfiA-t500x500.png,https://i1.sndcdn.com/artworks-Tee0LuKXPZj5MLJY-pyJfiA-t1080x1080.png,Arrogant Hearts (Second Hand Smoke),L-18,Speak: EGO (gone loco),2025-11-06 23:12,"BANJOsutra, BLOWsutra, BLOWsutra : EGO (gone loco), BLUESsutra, LOFIsutra, LOFIsutra (Best Of), MANTRAsutra, MANTRAsutra (Best Of)"
Secret de Polichinelle 🎪 French EPx10 🎪 KNOWsutra Psychedelic Gipsy Circus,https://soundcloud.com/bananasutra/sets/secret-de-polichinelle-french-epx10-knowsutra-psychedelic-gipsy-circus,checked,,"A 10-track dark bloom that stays wide awake through the circus. Chut. Fais semblant de ne pas voir. Le roi est nu. Tout le monde le sais. Personne ne le dit. (C'est un secret de Polichinelle, comme on dit chez nous.) Burlesque, indie, and jazz grooves from end to end. En français, évidemment. Uncensored. Obviously.",0:35:11,BLOWsutra,1,10,5404,53,"BURLESQUE,INDIE,JAZZ","BURLESQUE,GIPSY,INDIE,JAZZ,PSYCHEDELIC",,https://i1.sndcdn.com/artworks-xr4XjkoXh1PH9F6I-IQ3wCQ-t500x500.png,https://i1.sndcdn.com/artworks-xr4XjkoXh1PH9F6I-IQ3wCQ-t1080x1080.png,Secret De Polichinelle,L-212,"Speak: CENSOR(ed),World: FRENCHsutra",2025-11-11 23:41,"BURLESQUEsutra, BURLESQUEsutra (Best Of), FRENCHsutra oui oui · sacrebleu, OUI OUI : Pardon (my French)"
Segggsting • SHOWsutra EPx6 • French Burlesque Jazz Cabaret,https://soundcloud.com/bananasutra/sets/segggsting-showsutra-epx6-burlesque-jazz-cabaret,checked,,"6 tracks of sacred fooling. Segsting — c'est pas du s3xe, mais c'est presque aussi bien. Parfois mieux. Un cheeky cabaret romp en français. Bo Burnham walked in and stayed. En français, évidemment. Where trust gets tender.",0:21:22,SHOWsutra,1,6,1240,6,"BANJO,BURLESQUE,JAZZ","BANJO,BURLESQUE,CABARET,JAZZ",,https://i1.sndcdn.com/artworks-ysjQ1M8gFBitUZAA-QR72zg-t500x500.png,https://i1.sndcdn.com/artworks-ysjQ1M8gFBitUZAA-QR72zg-t1080x1080.png,Segggsting,L-213,"Trust: WET (my friend),World: FRENCHsutra",2025-07-22 05:12,"BANJOsutra, BURLESQUEsutra, FRENCHsutra oui oui · sacrebleu, INDIEsutra, JAZZsutra, LOFIsutra, SHOWsutra where bananas play"
Seminal Bollocks - Merry Psychedelic GROWsutra (God Etc.) EPx10,https://soundcloud.com/bananasutra/sets/seminal-bollocks-merry-psychedelic-growsutra-god-etc-epx10,checked,,"A 10-track shadow-walk that dances where gods fear to tread. Who fact-checked the prophets? (Nobody's answering.) Channeling Nina Hagen, obviously. This is Vol. 2—the saga deepens. One of the heavier hitters: 9k+ plays.",0:36:45,GROWsutra,2,10,9143,76,"BURLESQUE,FOLK,INDIE,LOFI,ROCK","BURLESQUE,COUNTRY,FADO,FOLK,GIPSY,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK",,https://i1.sndcdn.com/artworks-WZTqldC4Qw8BIhVK-eZYyAA-t500x500.png,https://i1.sndcdn.com/artworks-WZTqldC4Qw8BIhVK-eZYyAA-t1080x1080.png,Seminal Bollocks,L-214,Dare: GOD (etc.),2025-12-26 06:19,"BURLESQUEsutra, BURLESQUEsutra (Best Of), FOLKsutra, GROWsutra : GOD (etc), GROWsutra where we be brave, INDIEsutra, LOFIsutra, LOFIsutra (Best Of), ROCKsutra"
Seminal Bollocks EP,https://soundcloud.com/bananasutra/sets/seminal-bollocks-ep,checked,,"2 rock tracks for the ones who still give a damn. Who fact-checked the prophets? (Nobody's answering.) With a wink to Nina Hagen. Holy questions, no holy answers.",0:05:05,GROWsutra,1,2,579,10,ROCK,ROCK,,https://i1.sndcdn.com/artworks-Ik066z1d2sgR1wBb-CC1jVQ-t500x500.jpg,https://i1.sndcdn.com/artworks-Ik066z1d2sgR1wBb-CC1jVQ-t1080x1080.jpg,Seminal Bollocks,L-214,Dare: GOD (etc.),2024-12-21 05:40,"DUBsutra, GROWsutra : GOD (etc), INDIEsutra, KNOWsutra where questions matter, Questions for the (kind) POPE in the Sky, ROCKsutra, SINGLEsutra Exclusive SoundCloud (woo)"
Serial BLOWerrr ✰ RAGGA DUBsutra,https://soundcloud.com/bananasutra/sets/serial-blowerrr,checked,,7 tracks of circus critique. Power. Gender. Color. Favors. Why are we still asking the same questions? The sound: dub. The apes are at it again.,0:23:25,BLOWsutra,1,7,1519,15,DUB,"DUB,FLAMENCO,RAGGA",,https://i1.sndcdn.com/artworks-L6YErpavAldzq4cD-HRzVlg-t500x500.png,https://i1.sndcdn.com/artworks-L6YErpavAldzq4cD-HRzVlg-t1080x1080.png,Serial Blowers,L-216,Speak: APES (gone wrong),2025-01-31 13:03,"BLOWsutra, BLOWsutra : APES (gone wrong), DUBsutra, QUACKsutra where we sing FU"
Shades of Fools EPx9,https://soundcloud.com/bananasutra/sets/shades-of-fools-epx9,checked,,9 tracks of gleeful absurdity. We're all fools on show. The question is what shade. Banjo grooves from end to end. Because why not ask why.,0:26:00,KNOWsutra,1,9,1745,16,BANJO,"BANJO,RAGGA",,https://i1.sndcdn.com/artworks-vmrDjbUos6J6FBAc-PCByYA-t500x500.png,https://i1.sndcdn.com/artworks-vmrDjbUos6J6FBAc-PCByYA-t1080x1080.png,Shady Fools,L-218,Ask: But(t) WHY,2025-02-25 03:59,"BANJOsutra, BLUESsutra, BURLESQUEsutra, GROWsutra where we be brave, INDIEsutra, KNOWsutra where questions matter, ROCKsutra, SHOWsutra: (shades of) FOOLS"
Shady Fools (Oh Can’t You See?) • Vol. 2 EPx9 • BLOWsutra Ego Gone Loco LoFi Burlesque,https://soundcloud.com/bananasutra/sets/shady-fools-oh-cant-you-see-vol-2-epx9-blowsutra-ego-gone-loco-lofi-burlesque,checked,,"A 9-track luminous ride that wears the fool's crown with pride. We're all fools on show. The question is what shade. Served in burlesque, dub, and folk. This is Vol. 2—the saga deepens. Because why not ask why.",0:29:15,BLOWsutra,2,9,1817,21,"BURLESQUE,DUB,FOLK,INDIE,LOFI,ROCK","BURLESQUE,DUB,FADO,FOLK,HIP HOP,INDIE,LOFI,PSYCHEDELIC,ROCK",,https://i1.sndcdn.com/artworks-3Pm91yJCMrEECvrj-EP3ozg-t500x500.png,https://i1.sndcdn.com/artworks-3Pm91yJCMrEECvrj-EP3ozg-t1080x1080.png,Shady Fools,L-218,Ask: But(t) WHY,2025-11-22 01:27,"BLOWsutra, BURLESQUEsutra, INDIEsutra, LOFIsutra, ROCKsutra"
Sidération - Spoken Words Intro - EPx3 VOL. 1 of 4,https://soundcloud.com/bananasutra/sets/sideration-spoken-words-intro-epx3-vol-1-of-4,checked,,A 3-track dark bloom that goes where the music leads. Sidération: when something is so absurd your brain just freezes. Like your soul slipped on a banana peel. The sound: lo-fi. Revolution as a daily practice.,0:09:55,BLOWsutra,1,3,515,2,LOFI,LOFI,,https://i1.sndcdn.com/artworks-lf1lRd9pToH4z1il-dFOkVA-t500x500.png,https://i1.sndcdn.com/artworks-lf1lRd9pToH4z1il-dFOkVA-t1080x1080.png,Sidération,L-223,"Speak: REVOLT (now),EP: Sidération",2025-05-26 00:35,"BLOWsutra : REVOLT (now), LOFIsutra, MANTRAsutra, Playlist Sidération Gone Bananas x29, QUACKsutra where we sing FU"
Sidération - The Sky Stood Still - EPx6 VOL. 2 of 4,https://soundcloud.com/bananasutra/sets/sideration-the-sky-stood-still-epx6-vol-2-of-4,checked,,"6 jazz tracks steeped in equal parts fury and love. The sky stood still. The oath was mocked. The bible dropped. And we stood, turned to stone. Volume 2 hits different. Revolution as a daily practice.",0:18:19,BLOWsutra,2,6,2025,21,JAZZ,JAZZ,,https://i1.sndcdn.com/artworks-gwDy1gyG7fsttlqv-odJ2KA-t500x500.png,https://i1.sndcdn.com/artworks-gwDy1gyG7fsttlqv-odJ2KA-t1080x1080.png,Sidération (The Sky Stood Still),L-224,"Speak: REVOLT (now),EP: Sidération",2025-05-26 00:39,"BLOWsutra, BLOWsutra : REVOLT (now), BLUESsutra, BURLESQUEsutra, JAZZsutra, MANTRAsutra, Playlist Sidération Gone Bananas x29, QUACKsutra where we sing FU"
Sidération Blues - A Song of Wrong - EPx7 Vol 3 of 4,https://soundcloud.com/bananasutra/sets/sideration-blues-a-song-of-wrong-epx7-vol-3-of-4,checked,,"A 7-track dark bloom that goes where the music leads. Sidération's in the marrow, where deep breaths forget to grow. This is a song that sings of wrong. The sound: blues. Vol. 3, because one wasn't enough. Revolution as a daily practice.",0:23:24,BLOWsutra,3,7,3352,30,BLUES,BLUES,,https://i1.sndcdn.com/artworks-m0yZE3BD5czpTSpy-yzAs5A-t500x500.png,https://i1.sndcdn.com/artworks-m0yZE3BD5czpTSpy-yzAs5A-t1080x1080.png,Sidération Blues,L-225,"Speak: REVOLT (now),EP: Sidération",2025-05-26 00:46,"BLUESsutra, Playlist Sidération Gone Bananas x29, QUACKsutra where we sing FU"
Sidération's Calling - White House's Burning - EPx13 Vol 4 of 4,https://soundcloud.com/bananasutra/sets/siderations-calling-white-houses-burning-epx13-vol-4-of-4,checked,,"A solid half-hour of truth with teeth, across 13 tracks. White House's burning, no alarm. The new normal is illegal. Sidération's calling. The sound: lo-fi. Vol. 4, because one wasn't enough. Revolution as a daily practice.",0:36:35,BLOWsutra,4,13,3989,23,LOFI,"LOFI,RAGGA",,https://i1.sndcdn.com/artworks-58HtMVlI0dnLHSez-V8vJyA-t500x500.png,https://i1.sndcdn.com/artworks-58HtMVlI0dnLHSez-V8vJyA-t1080x1080.png,Sidération's Calling,L-226,"Speak: REVOLT (now),EP: Sidération",2025-05-26 01:01,"BLOWsutra : REVOLT (now), BURLESQUEsutra, DUBsutra, LOFIsutra, Playlist Sidération Gone Bananas x29, QUACKsutra where we sing FU"
Sing Your Own Gospel • Vol. 2 EPx7 • GROWsutra (God · Etc) Revolutionary Gipsy JAZZ,https://soundcloud.com/bananasutra/sets/sing-your-own-gospel-vol-2-epx7-growsutra-god-etc-revolutionary-gipsy-jazz,checked,,"7 blues, folk, and indie tracks built on nerve and a prayer. Don't look for God in a book. It's in the music. Ralph Waldo Emerson walked in and stayed. One of the heavier hitters: 6k+ plays. Holy questions, no holy answers.",0:21:46,GROWsutra,1,7,6394,94,"BLUES,FOLK,INDIE,JAZZ","BLUES,FOLK,GIPSY,INDIE,JAZZ",,https://i1.sndcdn.com/artworks-kWzeemU5Sy6IEyqW-Ipy4sA-t500x500.png,https://i1.sndcdn.com/artworks-kWzeemU5Sy6IEyqW-Ipy4sA-t1080x1080.png,Sing Your Own Gospel,L-227,Dare: GOD (etc.),2026-01-04 05:10,"BLUESsutra, FOLKsutra, GROWsutra : GOD (etc), GROWsutra where we be brave, JAZZsutra, JAZZsutra (Best Of)"
So · What Is Racism • EPx9 Vol. 2 • KNOWsutra Gipsy Jazz + LoFi,https://soundcloud.com/bananasutra/sets/so-what-is-racism-knowsutra-jazz-lofi-epx9-vol2,checked,,"A solid half-hour of truth with teeth, across 9 tracks. So, what is racism? (It's in the jokes when the room gets quiet.) The sound: jazz and lo-fi. Vol. 2, because one wasn't enough. The naked truth, served warm.",0:29:01,KNOWsutra,2,9,7538,67,"JAZZ,LOFI","GIPSY,JAZZ,LOFI",,https://i1.sndcdn.com/artworks-NK0wy8xSKMBP4LSI-DlE3WA-t500x500.png,https://i1.sndcdn.com/artworks-NK0wy8xSKMBP4LSI-DlE3WA-t1080x1080.png,"So, What Is Racism?",L-228,Ask: (Naked) TRUTH,2026-03-27 04:14,"JAZZsutra, JAZZsutra (Best Of), KNOWsutra where questions matter, LOFIsutra, LOFIsutra (Best Of)"
So · What Is Racism? KNOWsutra Gone Banana EPx17,https://soundcloud.com/bananasutra/sets/so-what-is-racism-knowsutra-gone-banana-epx17,checked,,"17 tracks of truth with teeth. So, what is racism? (It's in the jokes when the room gets quiet.) Banjo, blues, and dub grooves from end to end. Over 16k plays and counting—clearly something landed. The naked truth, served warm.",0:52:18,KNOWsutra,1,17,16683,173,"BANJO,BLUES,DUB,FOLK,JAZZ,LOFI","BANJO,BLUES,DUB,FOLK,GIPSY,JAZZ,LOFI,RAGGA",,https://i1.sndcdn.com/artworks-2Y1pH6yfxZuC4LKe-PWzeJA-t500x500.png,https://i1.sndcdn.com/artworks-2Y1pH6yfxZuC4LKe-PWzeJA-t1080x1080.png,"So, What Is Racism?",L-228,Ask: (Naked) TRUTH,2025-10-05 01:34,"BLUESsutra, BLUESsutra (Best Of), DUBsutra, DUBsutra (Best Of), JAZZsutra, JAZZsutra (Best Of), KNOWsutra : but(t) WHY, KNOWsutra where questions matter"
some songs are more fun than others EP x8 ∞,https://soundcloud.com/bananasutra/sets/some-songs-are-more-fun-than-others-ep,checked,,A 8-track luminous ride that takes nothing seriously except joy. Some songs are more fun than others. This is one of those. With a wink to Dr Seuss. Be the fool worth being.,0:23:33,SHOWsutra,1,8,1853,31,JAZZ,JAZZ,,https://i1.sndcdn.com/artworks-nykdkPQFrFTjZX28-gv5jEA-t500x500.jpg,https://i1.sndcdn.com/artworks-nykdkPQFrFTjZX28-gv5jEA-t1080x1080.jpg,Some Songs Are More Fun Than Others,L-229,Play: (Be) The Fool,2024-12-25 05:23,"BURLESQUEsutra, DUBsutra, JAZZsutra, SHOWsutra : FANANA Club, SHOWsutra where bananas play"
Some Truths (Are Harder to Swallow) EPx7,https://soundcloud.com/bananasutra/sets/some-truths-are-harder-to-swallow-epx7,checked,,"7 tracks of raw sense-making. Some truths are harder to swallow. But they go down easier as a song. A nod to Carl Sagan. The naked truth, served warm.",0:21:48,KNOWsutra,1,7,1195,7,"BLUES,INDIE,LOFI","BLUES,INDIE,LOFI",,https://i1.sndcdn.com/artworks-SUUIsI7woB0IboJy-gnp3pA-t500x500.jpg,https://i1.sndcdn.com/artworks-SUUIsI7woB0IboJy-gnp3pA-t1080x1080.jpg,Some Truths Are Harder to Swallow,L-230,Ask: (Naked) TRUTH,2024-12-24 20:25,"BLOWsutra : CENSOR(ed), BURLESQUEsutra, GROWsutra where we be brave, JAZZsutra, ROCKsutra, SHOWsutra where bananas play"
Spit Back The Lies • BLOWsutra (Revolution Ring) EPx20,https://soundcloud.com/bananasutra/sets/spit-back-the-lies-blowsutra-epx20,checked,,"Nearly an hour of structural outrage, across 20 tracks. They built a house of hollow prayers... Time to spit back the lies. Aleksandr Solzhenitsyn walked in and stayed. One of the heavier hitters: 14k+ plays. Revolution as a daily practice.",0:57:42,BLOWsutra,1,20,14581,141,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,LOFI,ROCK","BANJO,BLUES,BURLESQUE,DUB,FLAMENCO,FOLK,GIPSY,HIP HOP,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK",,https://i1.sndcdn.com/artworks-qXPEntVNqNX60KsD-pPXHNg-t500x500.png,https://i1.sndcdn.com/artworks-qXPEntVNqNX60KsD-pPXHNg-t1080x1080.png,Spit Back the Lies,L-232,Speak: REVOLT (now),2026-03-06 00:52,"BLOWsutra, BLUESsutra, BLUESsutra (Best Of), DUBsutra, INDIEsutra, INDIEsutra (Best Of), LOFIsutra, LOFIsutra (Best Of), ROCKsutra"
SS Means Sacred Sp3rm ☠ BLOWsutra EPx19,https://soundcloud.com/bananasutra/sets/ss-means-sacred-sp3rm-blowsutra-epx19,checked,,"19 tracks of circus critique. A true crime story, happening now in Murica. Served in burlesque, folk, and indie. Quack quack. You know who you are.",1:02:31,QUACKsutra,1,19,4003,38,"BURLESQUE,FOLK,INDIE,JAZZ,ROCK","BURLESQUE,FOLK,INDIE,JAZZ,ROCK",,https://i1.sndcdn.com/artworks-Ewv6TYyznUIgQm3O-4hTy5Q-t500x500.png,https://i1.sndcdn.com/artworks-Ewv6TYyznUIgQm3O-4hTy5Q-t1080x1080.png,SS Means Sacred Sp3rm,L-233,Quack: DUCK (shady),2025-06-28 21:33,"BLOWsutra, BLOWsutra : CENSOR(ed), BLUESsutra, BURLESQUEsutra, FOLKsutra, INDIEsutra, JAZZsutra, LOFIsutra, MANTRAsutra, ROCKsutra"
Stymied Felon goes Stymy Stymy Yuck Encore - Freee Bonus EPx2 VOL.02,https://soundcloud.com/bananasutra/sets/stymied-felon-goes-stymy-stymy-yuck-encore-freee-bonus-epx2-vol02,checked,,"2 lo-fi tracks for the ones who still give a damn. Stymy. Bleh. Yuck. Sometimes politics only has one syllable. Or two, or five, like that Shimy Shimy Yeah song. You know? Volume 2 hits different. Quack quack. You know who you are.",0:05:48,QUACKsutra,2,2,426,4,LOFI,"LOFI,HIP HOP",,https://i1.sndcdn.com/artworks-MnjuWCHszuAJt8sg-DJvk4g-t500x500.png,https://i1.sndcdn.com/artworks-MnjuWCHszuAJt8sg-DJvk4g-t1080x1080.png,Stymy Stymy Yuck,L-234,Quack: DUCK (shady),2025-04-22 19:11,"BLOWsutra, DUBsutra, QUACKsutra : DUCK (shady), QUACKsutra where we sing FU"
Stymy Stymy Yuck : A Story of Old Bastards - EPx5 VOL.1 - DUBsutra,https://soundcloud.com/bananasutra/sets/stymy-stymy-yuck-a-story-of-old-bastards-epx5-vol1-dubsutra,checked,,"A quick 15-minute burst of circus critique, across 5 tracks. Stymy. Bleh. Yuck. Sometimes politics only has one syllable. Or two, or five, like that Shimy Shimy Yeah song. You know? Dub and lo-fi grooves from end to end. Quack quack. You know who you are.",0:15:19,QUACKsutra,1,5,1285,17,"DUB,LOFI","DUB,LOFI",,https://i1.sndcdn.com/artworks-Mec8nBlPvyM8XXLn-dyCagw-t500x500.jpg,https://i1.sndcdn.com/artworks-Mec8nBlPvyM8XXLn-dyCagw-t1080x1080.jpg,Stymy Stymy Yuck,L-234,Quack: DUCK (shady),2025-04-11 01:30,"BLOWsutra, DUBsutra, KNOWsutra where questions matter, LOFIsutra, QUACKsutra : DUCK (shady), QUACKsutra where we sing FU"
