ep_title,ep_url,sutra,genres,genres_full,ep_total_tracks,total_plays,total_likes,duration_total,artwork_url,lyrics_id,created_at,playlist_names_clean,TRACKs
Poetry Matters ☰ BANJOsutra EPx2,https://soundcloud.com/bananasutra/sets/poetry-matters-banjosutra-ep,GLOWsutra,"BANJO,BLUES","BANJO,BLUES",5,766,9,0:00:00,https://i1.sndcdn.com/artworks-2YAEhVqYbh7DwilS-Nd8dqg-t500x500.jpg,L-181,,"BANJOsutra, DUBsutra, GLOWsutra : POET(ry), GLOWsutra where gratitude feeds, GROWsutra where we be brave, JAZZsutra, SINGLEsutra Exclusive SoundCloud (woo)","Poetry Matters (I believe) DUBsutra, Poetry Matters (1) ☰ BANJOsutra dream, Poetry Matters (2) ☰ BANJOsutra dream"
Poetry Matters ☲ EPx3 Vol.05 ☲ DUBsutra,https://soundcloud.com/bananasutra/sets/poetry-matters-epx3-vol05-dubsutra,GLOWsutra,DUB,DUB,3,2245,22,0:00:00,https://i1.sndcdn.com/artworks-abyBryFxsG9vVsON-VYqfCQ-t500x500.png,L-181,,"DUBsutra, GLOWsutra : POET(ry), GLOWsutra where gratitude feeds","[03] Poetry Duende - DUBsutra, [01] Poetry Duende - DUBsutra, [02] Poetry Duende - DUBsutra"
Poetry Nah Lie ☲ EPx6 Vol.01 ☲ DUBsutra,https://soundcloud.com/bananasutra/sets/poetry-nah-lie-epx6-vol01-dubsutra,GLOWsutra,DUB,RAGGA,6,3403,39,0:00:00,https://i1.sndcdn.com/artworks-XirUpSPl2GiR23bD-IUcZyA-t500x500.png,L-182,,"DUBsutra, GLOWsutra where gratitude feeds","[03] Poetry Nah Lie - Ragga DUBsutra, [05] Poetry Nah Lie - Ragga DUBsutra, [04] Poetry Nah Lie - Ragga DUBsutra, [06] Poetry Nah Lie - Ragga DUBsutra, [02] Poetry Nah Lie - Ragga DUBsutra, [01] Poetry Nah Lie - Ragga DUBsutra"
Poetry Slow Burns ☲ EPx5 Vol.01 ☲ DUBsutra,https://soundcloud.com/bananasutra/sets/poetry-slow-burns-epx5-vol01-dubsutra,GLOWsutra,DUB,DUB,5,4049,37,0:00:00,https://i1.sndcdn.com/artworks-kFKsDMSXWH3Vpk1z-DJlmNw-t500x500.png,L-183,,"DUBsutra, GLOWsutra : POET(ry), GLOWsutra where gratitude feeds","[04] Poetry Slow Burns - DUBsutra, [05] Poetry Slow Burns - Sweet DUBsutra, [03] Poetry Slow Burns - DUBsutra, [02] Poetry Slow Burns - DUBsutra, [01] Poetry Slow Burns  - Gold DUBsutra"
Predators (why war) EP x11 vol.2,https://soundcloud.com/bananasutra/sets/predators-why-war-ep-vol2,BLOWsutra,MANTRA,MANTRA,11,2151,23,0:00:00,https://i1.sndcdn.com/artworks-OWRInG4UzoJJhhFd-ho8qyg-t500x500.jpg,L-186,,"BURLESQUEsutra, FOLKsutra, INDIEsutra, JAZZsutra, KNOWsutra : PEACE (not War), LOFIsutra, MANTRAsutra","Predators (why Kids Are Allowed To Die) • BASS JAZZsutra, You Know Why (wars) • CONTRABASS LOFIsutra, Why They Die (predators) 2 • INDIEsutra, Why They Die (predators) 1 • INDIEsutra, Who Cares Who Knows • WTFsutra, WAR They Die (predators) 3 • WARsutra, Predators (why Kids Are Allowed To Die) MANTRAencore DRUMsutra, Predators (why Kids Are Allowed To Die) • MANTRA DRUMsutra, Predators (why Kids Are Allowed To Die) • FOLKsutra, Predators (why Kids Are Allowed To Die) • CELLOsutra, Predators (why Kids Are Allowed To Die • PIANO JAZZsutra"
Prickly Peaches DUBsutra EPx3,https://soundcloud.com/bananasutra/sets/prickly-peaches-dubsutra-epx3,FLOWsutra,DUB,DUB,3,640,8,0:00:00,https://i1.sndcdn.com/artworks-RAzwB4AnKcyRKbyO-wrGX6g-t500x500.jpg,L-276,2024-12-24 21:59,"DUBsutra, FLOWsutra : WET (my friend), FLOWsutra where time is space","Prickly Peaches (one) • DUB Sutra, Prickly Peaches (two) • DUB Sutra, Prickly Peaches (three) • DUB Sutra"
Pro-life means what · honey?,https://soundcloud.com/bananasutra/sets/pro-life-means-what-honey,KNOWsutra,"BANJO,MANTRA","BANJO,MANTRA",6,1210,18,0:00:00,https://i1.sndcdn.com/artworks-6n9qPQKkYrr2fiIl-Ru83aw-t500x500.jpg,L-188,,"BANJOsutra, BLUESsutra, DUBsutra, GROWsutra : GOD (etc), KNOWsutra where questions matter, QUACKsutra where we sing FU, Questions for the (kind) POPE in the Sky","Pro-Life Means What, Honey • Banjo BLUESsutra (1), Pro-Life Means What, Honey • Banjo BLUESsutra (2), Pro-Life Means What, Honey • Banjo BLUESsutra (3), Pro-Life Means What, Honey • Banjo BLUESsutra (4), Pro-Life Means What, Honey • Reggae DUBsutra (1), Pro-Life Means What, Honey • Jazzy Mantra DUBsutra (2)"
Project 2-0-2-5 (Explicit Fascism Advisory) • Pray for Murica SOULsutra EPx7,https://soundcloud.com/bananasutra/sets/project-2-0-2-5-explicit-fascism-advisory-pray-for-murica-soulsutra-epx7,GLOWsutra,FOLK,"FOLK,SOUL",7,1379,16,0:00:00,https://i1.sndcdn.com/artworks-Gpeeqzc8b4frhVCd-pyGbug-t500x500.png,L-197,,"BLOWsutra, BLUESsutra, DUBsutra, FOLKsutra, INDIEsutra, QUACKsutra : DUCK (shady), QUACKsutra where we sing FU","Project 2-0-2-5 • Ducky BLUESsutra, Project 2-0-2-5 • Wonky BLUESutra, Project 2-0-2-5 • Honky INDIEsutra, Project 2-0-2-5 • Bully FOLKsutra, Project 2-0-2-5 • Tonky BLUESsutra, Project 2-0-2-5 • Folksy DUBsutra, Project 2-0-2-5 • Dummy FOLKsutra"
Queer Almighty (Holy Questions Matter) - EPx16 VOL. 02,https://soundcloud.com/bananasutra/sets/queer-almighty-holy-questions-matter-epx16-vol-02,KNOWsutra,"BANJO,BLUES,FOLK,MANTRA","BANJO,BLUES,CABARET,COUNTRY,FOLK,MANTRA",16,9316,66,0:00:00,https://i1.sndcdn.com/artworks-AW1E67BzmypJfRI1-6hZzEg-t500x500.png,L-198,,"BANJOsutra, BLUESsutra, BURLESQUEsutra, DUBsutra, GROWsutra : GOD (etc), KNOWsutra where questions matter, MANTRAsutra, Questions for the (kind) POPE in the Sky","[13] Queer Almighty - Born to Waltz - BANJOsutra, [14] Queer Almighty - love unmasked - JAZZsutra, [11] Queer Almighty - BURLESQUEsutra, [12] Queer Almighty - Why is it so hard - Piano BURLESQUEsutra, [16] Queer Almighty • Accordion MANTRAsutra, [15] Queer Almighty - Drum Mantra DUBsutra, [07] Queer Almighty - Oh my queer almighty why - BANJOsutra, [10] Queer Almighty - Why - Banjo Tango FOLKsutra, [09] Queer Almighty - FOLK BANJOsutra, [06] Queer Almighty - Queer Enough to Cabaret - BANJOsutra, [04] Queer Almighty • Bluegrass BANJOsutra, [08] Queer Almighty - Tell me why - FOLK BANJOsutra, [02] Queer Almighty - Blues BANJOsutra, [01] Queer Almighty - Folk BANJOsutra, [03] Queer Almighty - Brave enough to be - Country BANJOsutra, [05] Queer Almighty - Jazzy Queer Almighty - BLUESy BANJOsutra"
Question Di Kingdom EPx4 VOL.02,https://soundcloud.com/bananasutra/sets/question-di-kingdom-epx4-vol02,KNOWsutra,DUB,"DUB,RAGGA",4,4769,48,0:00:00,https://i1.sndcdn.com/artworks-di7zASJGwZPfXRsD-DluSHw-t500x500.png,L-191,,"DUBsutra, KNOWsutra : BERTRAND (mon chéri), KNOWsutra where questions matter, Questions for the (kind) POPE in the Sky","[04] Reason over Reverence - They said bow down but we rise 2 - DUBsutra, [01] Question Di Kingdom - Dub's the Path (Truth is the riddim) - Ragga DUBsutra, [02] Question Di Kingdom - Dub's the Path (Truth is the riddim) - DUBsutra, [03] Reason over Reverence - They said bow down but we rise 1 - DUBsutra"
Question di Kingdom ✰ Ragga DUBsutra EPx10,https://soundcloud.com/bananasutra/sets/question-di-kingdom-ragga-dubsutra-epx10,KNOWsutra,DUB,RAGGA,10,2856,24,0:00:00,https://i1.sndcdn.com/artworks-mKTmWGkHkyRy4ocv-MREqIQ-t500x500.png,L-191,2025-03-01 11:04,"BANJOsutra, DUBsutra, KNOWsutra : BERTRAND (mon chéri), KNOWsutra where questions matter, LOFIsutra, Questions for the (kind) POPE in the Sky","[10] Question it All, Blessed Bertrand Russel • LOFIsutra, [6] Step into Russel's rhythm (1) • DUBsutra, [3] Question Di Kingdom (2) • RAGGAsutra, [4] Question Di Kingdom (1) • RAGGAsutrawav, [2]  Chains wide, with Russel • LOFIsutra, [8] Reason fi di win • RAGGAsutra, [7] Step into Russel's rhythm (2) • DUBsutra, [5] Dubbin' for Freedom • DUBsutra, [1] Bertrand said reason • BANJOsutra, [9] Reason fi di win • RAGGAsutra"
Question the Nation • EPx10 • BLOWsutra Psychedelic Dub Revolution,https://soundcloud.com/bananasutra/sets/question-the-nation-blowsutra-psychedelic-revolution-epx10,BLOWsutra,"BLUES,DUB,INDIE,JAZZ,LOFI","ACOUSTIC,BLUES,DUB,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC,RAGGA,TRIP HOP",10,3981,44,0:00:00,https://i1.sndcdn.com/artworks-kMicgGnKLarUxkiZ-jURgUg-t500x500.png,L-192,,"BLOWsutra, BLUESsutra, DUBsutra, LOFIsutra","[07] Question The Nation • BLOWsutra (Revolt Now) Gipsy Indie Trip Hop(e) Dub LOFI, [03] Question The Nation • BLOWsutra (Revolt Now) Gipsy Indie Trip Hop(e) Dub LOFI, [08] Question The Nation • BLOWsutra (Revolt Now) Gipsy Indie Trip Hop(e) Dub LOFI, [06] Question The Nation • BLOWsutra (Revolt Now) Gipsy Indie Trip Hop(e) Dub LOFI, [04] Question The Nation • BLOWsutra (Revolt Now) Gipsy Indie Trip Hop(e) Dub LOFI, [01] Question The Nation • BLOWsutra (Revolt Now) Gipsy Indie LoFi Dub BLUES, [05] Question The Nation • BLOWsutra (Revolt Now) Gipsy Indie Trip Hop(e) Dub LOFI, [09] Question The Nation • BLOWsutra (Revolt Now) SWK Dubby Raw Acoustic Bass Jazz LOFI, [02] Question The Nation • BLOWsutra (Revolt Now) Gipsy Indie Trip Hop(e) Dub LOFI, [10] Question The Nation • BLOWsutra (Revolt Now) Rebound 'n Rise Psychedelic Ragga Mama DUB"
Rainbows in the Clouds • GLOWsutra Dub LoFi Blues,https://soundcloud.com/bananasutra/sets/rainbows-in-the-clouds-glowsutra-dub-lofi-blues,GLOWsutra,"BANJO,BLUES,DUB,FOLK,INDIE,JAZZ,LOFI","BANJO,BLUES,COUNTRY,DUB,FOLK,GIPSY,INDIE,JAZZ,LOFI",14,15580,173,0:00:00,https://i1.sndcdn.com/artworks-OuzjTqyXc8wz8Uv9-0cXu0Q-t500x500.png,L-194,,"BLUESsutra, DUBsutra, FOLKsutra, GLOWsutra : RAINBOWS (in my clouds), GLOWsutra where gratitude feeds, INDIEsutra, LOFIsutra","[04] Rainbows in the Clouds • GLOWsutra Gipsy Jazz Conscious Fusion LOFI, [13] Rainbows in the Clouds • GLOWsutra Magic Mama-b-c Cello Lullaby INDIE, [10] Rainbows in the Clouds • GLOWsutra Maya Mama Classic BLUES, [03] Rainbows in the Clouds • GLOWsutra Gipsy Jazz Conscious Fusion LOFI, [09] Rainbows in the Clouds • GLOWsutra Maya Mama Classic BLUES, [12] Rainbows in the Clouds • GLOWsutra Maya Mama Classic BLUES, [02] Rainbows in the Clouds • GLOWsutra Gipsy Jazz Conscious Fusion LOFI, [06] Rainbows in the Clouds • GLOWsutra Gipsy Tripsy Conscious Hop LOFI, [01] Rainbows in the Clouds • GLOWsutra Folk Poetry Dubs the DUB, [08] Rainbows in the Clouds • GLOWsutra Queen of Authentic Dubby Folk Classic BLUES, [14] Rainbows in the Clouds • GLOWsutra Magic Mama-b-c Cello Lullaby INDIE, [07] Rainbows in the Clouds • GLOWsutra Americana Booya Country Banjo FOLK, [11] Rainbows in the Clouds • GLOWsutra Maya Mama Classic BLUES, [05] Rainbows in the Clouds • GLOWsutra Gipsy Jazz Conscious Fusion LOFI"
Read Me Harder (BB is for Banned Books) ☆ SHOWsutra Side A+B EPx19,https://soundcloud.com/bananasutra/sets/read-me-harder-bb-is-for-banned-books-showsutra-side-ab-epx19,SHOWsutra,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,ROCK","BANJO,BLUES,BURLESQUE,COUNTRY,DUB,FOLK,HIP HOP,INDIE,JAZZ,LOFI,PSYCHEDELIC,ROCK",19,9645,67,0:00:00,https://i1.sndcdn.com/artworks-AsBdOuYSmx4CVzKs-Y8zKhQ-t500x500.png,L-195,,"BLOWsutra : CENSOR(ed), BLUESsutra, BURLESQUEsutra, DUBsutra, ROCKsutra, SHOWsutra where bananas play","Side A [01] READ ME HARDER (BB for Banned Books) - SHOWsutra Cello Accordion Tango Burlesque JAZZ, Side B [09] READ ME HARDER (BB for Banned Books) - SHOWsutra She Wanna Know Jazzy LoFi Indie DUB, Side B [07] READ ME HARDER (BB for Banned Books) - SHOWsutra IBYN Burlesque ROCK, Side B [08] READ ME HARDER (BB for Banned Books) - SHOWsutra IBYN Burlesque ROCK, Side B [06] READ ME HARDER (BB for Banned Books) - SHOWsutra IBYN Burlesque ROCK, Side B [10] READ ME HARDER (BB for Banned Books) - SHOWsutra She Wanna Know Jazzy LoFi Indie DUB, Side A [09] READ ME HARDER (BB for Banned Books) - SHOWsutra oh boy accordion circus waltz BURLESQUE, Side B [05] READ ME HARDER (BB for Banned Books) - SHOWsutra Psychedelic Destiny Banjo BLUES, Side B [04] READ ME HARDER (BB for Banned Books) - SHOWsutra Psychedelic Destiny Banjo BLUES, Side B [02] READ ME HARDER (BB for Banned Books) - SHOWsutra Psychedelic Destiny Banjo BLUES, Side B [03] READ ME HARDER (BB for Banned Books) - SHOWsutra Psychedelic Destiny Banjo BLUES, Side B [01] READ ME HARDER (BB for Banned Books) - SHOWsutra Banjo Booya Country Folk BLUES, Side A [04] BB is for Banned Books - SHOWsutra Gypsy Hip Hop Fusion BURLESQUE, Side A [02] BB is for Banned Books - SHOWsutra Gypsy Hip Hop Fusion BURLESQUE, Side A [08] READ ME HARDER (BB is for Banned Books) - SHOWsutra Gypsy Hip Hop Rebellion BURLESQUE, Side A [06] READ ME HARDER (BB is for Banned Books) - SHOWsutra Gypsy Hip Hop Rebellion BURLESQUE, Side A [03] BB is for Banned Books - SHOWsutra Gypsy Hip Hop Fusion BURLESQUE, Side A [05] READ ME HARDER (BB is for Banned Books) - SHOWsutra Gypsy Hip Hop Rebellion BURLESQUE, Side A [07] READ ME HARDER (BB is for Banned Books) - SHOWsutra Gypsy Hip Hop Rebellion BURLESQUE"
Reason over Reverence (No need for God) ☷ KNOWsutra EPx6,https://soundcloud.com/bananasutra/sets/reason-over-reverence-no-need-for-god-knowsutra-epx6,KNOWsutra,"BANJO,BLUES","BANJO,BLUES",6,1743,16,0:00:00,https://i1.sndcdn.com/artworks-52aEtWxS2ijbwMuq-syAe6A-t500x500.png,L-197,,"BANJOsutra, BLUESsutra, BURLESQUEsutra, DUBsutra, FOLKsutra, GROWsutra : GOD (etc), INDIEsutra, JAZZsutra, KNOWsutra : BERTRAND (mon chéri)","[01] Reason over Reverence (No Need for Gods) • Banjo Blues FOLKsutra, [02] Reason over Reverence (No Need for Gods) • Accordion BURLESQUEsutra, [05] Reason over Reverence (No Need for Gods) • Cello DUBsutra, [06] Reason over Reverence (No Need for Gods) • Cello INDIEsutra, [04] Reason over Reverence (No Need for Gods) • Cello Bass JAZZsutra, [03] Reason over Reverence (No Need for Gods) • ACCORDION BANJOsutra"
Relative Steve - KNOWsutra Hip de la HoP EPx2 Bass Interlude,https://soundcloud.com/bananasutra/sets/relative-steve-knowsutra-hip-de-la-hop-epx2-bass-interlude,KNOWsutra,LOFI,"LOFI,HIP HOP",2,362,7,0:00:00,https://i1.sndcdn.com/artworks-lhsvkiQu3Jgy5T0S-iRyHyQ-t500x500.png,L-206,,"KNOWsutra : (naked) TRUTH, KNOWsutra where questions matter, LOFIsutra","Relative Steve • KNOWsutra Psy Hip Weee Hop, Relative Steve • KNOWsutra Psy Hip Wooo Hop"
RHINOCEROSS ♦ EPx7 ♦ BLOWsutra Surreal Real Poetry,https://soundcloud.com/bananasutra/sets/rhinoceross-epx7-blowsutra-surreal-real-poetry,BLOWsutra,"BLUES,BURLESQUE,DUB,FOLK,INDIE,LOFI,ROCK","BLUES,BURLESQUE,DUB,FOLK,INDIE,LOFI,PSYCHEDELIC,ROCK",7,1751,22,0:00:00,https://i1.sndcdn.com/artworks-WaElY6xZh0PPyRbQ-4p9Ziw-t500x500.png,L-200,2025-09-24 17:55,"BLOWsutra, BLOWsutra : APES (gone wrong), BLUESsutra, DUBsutra, INDIEsutra, LOFIsutra, ROCKsutra","[03] RhinoceroSS - BLOWsutra La Poesita Cello Dream INDIE, [06] RhinoceroSS - BLOWsutra Only the Brave Psychedelic BLUES, [01] RhinoceroSS - BLOWsutra She Wanna Know Indie LOFI, [02] RhinoceroSS - BLOWsutra La Poesita Cello Dream INDIE, [05] RhinoceroSS - BLOWsutra Poetry on the Bridge Folk DUB, [04] RhinoceroSS - BLOWsutra Poetry on the Bridge Folk DUB, [07] RhinoceroSS - BLOWsutra I Burlesque You Not PsyPunk ROCK"
Rise Up · You Naked Peoples (Freedom Rings) ☆ BLOWsutra Victor Hugo Revolution Song,https://soundcloud.com/bananasutra/sets/rise-up-you-naked-peoples-blowsutra-victor-hugo-revolution,BLOWsutra,FOLK,FOLK,2,562,5,0:00:00,https://i1.sndcdn.com/artworks-XITSzbW3Jfw7E2Bb-d1yIpQ-t500x500.png,L-201,,"BLOWsutra, FOLKsutra","[01] Rise Up, You Naked People (Freedom Rings) - BLOWsutra Victor Hugo Revolution Ring FOLK, [02] Rise Up, You Naked People (Freedom Rings)- BLOWsutra Victor Hugo Revolution Ring (miss cheeky) FOLK"
RUN (now · if you can),https://soundcloud.com/bananasutra/sets/run-now-if-you-can,BLOWsutra,"BLUES,DUB,FOLK","BLUES,DUB,FOLK",22,9592,84,0:00:00,https://i1.sndcdn.com/artworks-5ysLQg1Z7QHERkaa-XU5K0Q-t500x500.jpg,L-202,,"BANJOsutra, BLOWsutra : REVOLT (now), BLUESsutra, FOLKsutra","RUN v5 (2) [ordo duende amoris], RUN v2 - Duende Amoris FOLK, RUN v3 [ordo Duende amoris], RUN v5 - cello-fi, RUN V3 - Destiny BLUES (high), RUN v4 (1) - Muse DUB, RUN V1 - Duende Amoris (high), RUN v4 (2) [ordo Duende amoris], RUN v1 - cello mama, RUN v5 - Destiny BLUES (high), RUN v2 (1) - Muse DUB, RUN v3 (2) - Booya Blowers BANJOsutra, RUN v3 (1) - Booya Blowers BANJOsutra, RUN v2 - Muse DUB, RUN v4 (2) - Muse DUB, RUN v3  - Muse DUB (low), RUN v3 - Muse DUB (high, RUN v4 (1) [ordo Duende amoris], RUN v5 (1) [ordo duende amoris], RUN v1 - Muse DUB, RUN v5 - Booya Blowers BANJOsutra, RUN v4 - WSWHFN DUB"
Second Hand Smoke (of) Arrogant Hearts - BLOWsutra EGO Therapy EPx6,https://soundcloud.com/bananasutra/sets/second-hand-smoke-of-arrogant-hearts-blowsutra-ego-therapy-epx6,BLOWsutra,"BANJO,BURLESQUE,DUB,INDIE,LOFI,MANTRA","BANJO,BURLESQUE,DUB,GIPSY,INDIE,LOFI,MANTRA,SOUL,TRIP HOP",6,4667,50,0:00:00,https://i1.sndcdn.com/artworks-Tee0LuKXPZj5MLJY-pyJfiA-t500x500.png,L-16,2025-11-06 23:12,"BANJOsutra, BLOWsutra, BLOWsutra : EGO (gone loco), BLUESsutra, LOFIsutra, MANTRAsutra","Side A [02] Secondhand Smoke • BLOWsutra Ego Gone Loco Gipsy Indie Trip Hop LOFI, Side A [03] Secondhand Smoke • BLOWsutra Ego Gone Loco Gipsy Indie Trip Hop LOFI, Side A [01] Secondhand Smoke • BLOWsutra Ego Gone Loco Gipsy Indie Trip Hop LOFI, Side B [01] Arrogant Hearts - BLOWsutra Burlesque Bluegrass BANJO, Side B [03] Arrogant Hearts - BLOWsutra Indie Cello MANTRA, Side B [02] Arrogant Hearts - BLOWsutra Arabesk Tzigane Soul Fusion LoFi DUB"
Secret de Polichinelle 🎪 French EPx10 🎪 KNOWsutra Psychedelic Gipsy Circus,https://soundcloud.com/bananasutra/sets/secret-de-polichinelle-french-epx10-knowsutra-psychedelic-gipsy-circus,KNOWsutra,"BURLESQUE,INDIE,JAZZ","BURLESQUE,GIPSY,INDIE,JAZZ,PSYCHEDELIC",10,5354,53,0:00:00,https://i1.sndcdn.com/artworks-xr4XjkoXh1PH9F6I-IQ3wCQ-t500x500.png,L-204,2025-11-11 23:41,"BURLESQUEsutra, FRENCHsutra oui oui · sacrebleu, OUI OUI : Pardon (my French)","[07] Secret de Polichinelle - French KNOWsutra Keep It Real Psychedelic Gipsy Circus Piano BURLESQUE, [02] Secret de Polichinelle - French KNOWsutra Keep It Real Psychedelic Gipsy Circus Accordion BURLESQUE, [01] Secret de Polichinelle - French KNOWsutra Keep It Real Psychedelic Gipsy Circus Accordion BURLESQUE, [10] Secret de Polichinelle - French KNOWsutra Keep It Real Psychedelic Gipsy Circus Piano BURLESQUE, [09] Secret de Polichinelle - French KNOWsutra Keep It Real Psychedelic Gipsy Circus Piano BURLESQUE, [03] Secret de Polichinelle - French KNOWsutra Keep It Real Psychedelic Gipsy Circus Bass Cello BURLESQUE, [06] Secret de Polichinelle - French KNOWsutra Keep It Real Psychedelic Gipsy Circus Indie Chanson BURLESQUE, [05] Secret de Polichinelle - French KNOWsutra Keep It Real Psychedelic Gipsy Circus Indie Chanson BURLESQUE, [04] Secret de Polichinelle - French KNOWsutra Keep It Real Psychedelic Gipsy Circus Jazz Chanson BURLESQUE, [08] Secret de Polichinelle - French KNOWsutra Keep It Real Psychedelic Gipsy Circus Indie Piano BURLESQUE"
Segggsting • SHOWsutra EPx6 • French Burlesque Jazz Cabaret,https://soundcloud.com/bananasutra/sets/segggsting-showsutra-epx6-burlesque-jazz-cabaret,SHOWsutra,"BANJO,BURLESQUE,JAZZ","BANJO,BURLESQUE,CABARET,JAZZ",6,1239,6,0:00:00,https://i1.sndcdn.com/artworks-ysjQ1M8gFBitUZAA-QR72zg-t500x500.png,L-205,,"BANJOsutra, BURLESQUEsutra, FRENCHsutra oui oui · sacrebleu, INDIEsutra, JAZZsutra, LOFIsutra, SHOWsutra where bananas play","[02] Segsting • Oh BeBe • SHOWsutra French Pop BURLESQUE, [03] Segsting • Flirty Banjo • SHOWsutra Gypsy JAZZ BURLESQUE, [05] Segsting • Whimsy • SHOWsutra Swing JAZZ, [01] Segsting • Whoa • SHOWsutra French JAZZsutra, [06] Segsting • La Fin du Show • SHOWsutra Accordion CIRCUS BURLESQUE, [04] Segsting • Burlesque Me Softly • SHOWsutra JAZZ BURLESQUE"
Seminal Bollocks - Merry Psychedelic GROWsutra (God Etc.) EPx10,https://soundcloud.com/bananasutra/sets/seminal-bollocks-merry-psychedelic-growsutra-god-etc-epx10,GROWsutra,"BURLESQUE,FOLK,INDIE,LOFI,ROCK","BURLESQUE,COUNTRY,FADO,FOLK,GIPSY,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK",10,9038,77,0:00:00,https://i1.sndcdn.com/artworks-WZTqldC4Qw8BIhVK-eZYyAA-t500x500.png,L-214,,"BURLESQUEsutra, FOLKsutra, GROWsutra : GOD (etc), GROWsutra where we be brave, INDIEsutra, LOFIsutra, ROCKsutra","[10] Seminal Bollocks - GROWsutra (God, Etc) Gipsy Fado Cello Mama INDIE, [07] Seminal Bollocks - GROWsutra (God, Etc) Gipsy Trip BRUH Hop LOFI, [09] Seminal Bollocks - GROWsutra (God, Etc) Gipsy Fado Cello Mama INDIE, [01] Seminal Bollocks - GROWsutra (God, Etc) Bass Psychedelia Burlesque Punk Punk ROCK, [05] Seminal Bollocks - GROWsutra (God, Etc) French Accordion Psychedelia BURLESQUE, [02] Seminal Bollocks - GROWsutra (God, Etc) Bass Psychedelia Burlesque Funk Punk ROCK, [03] Seminal Bollocks - GROWsutra (God, Etc) Country Bluesy PsyMama Chanson FOLK, [04] Seminal Bollocks - GROWsutra (God, Etc) French Accordion Psychedelia BURLESQUE, [08] Seminal Bollocks - GROWsutra (God, Etc) Gipsy Anonymous Dubby Dubstep LOFI, [06] Seminal Bollocks - GROWsutra (God, Etc) Psychedelic Tzigane Fusion Folk LOFI"
Seminal Bollocks EP,https://soundcloud.com/bananasutra/sets/seminal-bollocks-ep,GROWsutra,ROCK,ROCK,2,573,10,0:00:00,https://i1.sndcdn.com/artworks-Ik066z1d2sgR1wBb-CC1jVQ-t500x500.jpg,L-206,,"DUBsutra, GROWsutra : GOD (etc), INDIEsutra, KNOWsutra where questions matter, Questions for the (kind) POPE in the Sky, ROCKsutra, SINGLEsutra Exclusive SoundCloud (woo)","Seminal Bollocks  • DUBsutra, Seminal Bollocks • Biblical indiePunk Pop Rock Chanson •  sutraKNOW Augmented Idiocy Music"
Serial BLOWerrr ✰ RAGGA DUBsutra,https://soundcloud.com/bananasutra/sets/serial-blowerrr,BLOWsutra,DUB,"DUB,FLAMENCO,RAGGA",7,1510,15,0:00:00,https://i1.sndcdn.com/artworks-L6YErpavAldzq4cD-HRzVlg-t500x500.png,L-207,2025-01-31 13:03,"BLOWsutra, BLOWsutra : APES (gone wrong), DUBsutra, QUACKsutra where we sing FU","[5] Serial Twatters (what the twat?) • RAGGA DUB, [2] Serial BLOWERS (now twat?) • DUBsutra, [7] Serial Bullies • DUBmuse à la Flamenco Techno (Drums Gone Wild > 120bpm), [4] Serial BLOWERS (what the twat?) • psyRAGGA DUBsutra, [3] Serial BLOWerrrs (now Twat?) • psyDUBsutra, [6] Serial TWATors (BLOWerrrs) • RAGGA DUBsutra, [1] Serial BLOWERS (now twat?) • DUBsutra"
